estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Inhotim,1743976,atracao-review,leonardon120,2018-05-26,2018-04-26,5.0,Maravilhoso,O Inhotim é realmente um lugar extraordinário. Total integração da natureza com as obras de arte. O paisagismo é um dos mais lindo que já vi. As obrar modernas e contemporâneas dão ao lugar um ar sofisticado e simples ao mesmo tempo. Um passeio que vale muito a pena. Um bom Tênis é item fundamental.,"Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,342moniquev,2018-05-26,2018-05-26,5.0,Amei,"Tudo lindo , muita arte !!! Destaco uma das galerias em que dá pra ouvir o som do interior da terra !! Tem um restaurante chamado Tamboril lá dentro em que a comida é dos deuses...
Amei tudo","João Pessoa, PB",pt
Inhotim,1743976,atracao-review,RodrigoS7964,2018-05-26,2018-05-26,5.0,Simplesmente Fantastico,"Fácil acesso de BH, passa pelo centro da cidade, não tem erro. Tem um grande estacionamento na entrada. O Lugar é fantástico, jardins maravilhosos, obras de arte de vários artistas, um lugar único, recomendo utilizarem os carrinhos de transporte interno, tipo golf, é pago, mas vale a pena, pois ganhasse tempo para visitar e contemplar, tudo com detalhes, lá dentro, você encontra lojas de artigos, cafés e restaurantes, muito bons por sinal, fazendo jus ao lugar. Voltarei em Breve...","Betim, MG",pt
Inhotim,1743976,atracao-review,honeydri,2018-05-26,2018-05-26,5.0,Lugar maravilhoso! ,"Uma coleção de arte impressionante, jardins super bem cuidados, restaurantes com comidas deliciosas, funcionários e colaboradores muito educados... já fui duas vezes e voltaria para uma terceira fácil!","Brasília, DF",pt
Inhotim,1743976,atracao-review,miklosp_lh,2018-05-26,2017-10-26,5.0,Um projeto cultural fantástico e único. Parabéns!!!,Conjunto da obra muito bem escolhida. Projeto e aproveitamento do parque é único no Brasil feia com muita atenção para os visitantes e para as obras expostas. Magnífico.,"São Paulo, SP",pt
Inhotim,1743976,atracao-review,Janetonetti,2018-05-26,2018-05-26,5.0,"Fantástico, criativo, peculiar e encantador",Parece ter sido uma associação de várias idéias criativas que se juntaram para criar esse local lindo e instigante. Valeu a pena conhecer o parque todo e as peças e instalações em exposição - Fabulodo,"Jundiaí, SP",pt
Inhotim,1743976,atracao-review,945belr,2018-05-26,2018-05-26,5.0,Incrível!,Lugar maravilhoso! Lindos jardins! Obras magníficas! Restaurantes excelentes! Viria mais mil vezes! É apaixonante!,"Ipatinga, MG",pt
Inhotim,1743976,atracao-review,441anaelizabethf,2018-05-26,2018-05-26,5.0,Experiência maravilhosa,"Mistura de arte contemporânea e natureza exuberante. Encantada com o local, sua infraestrutura e atendimento. Utilizamos os carrinhos de apoio para conhecer todo o parque. Passamos o dia inteiro por lá e quando puder, voltaremos ao local. Exemplo de organização, onde tudo funciona. Restaurante e café para os visitantes . Recomendo!","Recife, PE",pt
Inhotim,1743976,atracao-review,helenameyer,2018-05-26,2018-05-26,5.0,Uma experiência indescritivel,"É difícil descrever Inhotim. Você gosta de arte contemporânea? Vá visitar Inhotim. Gosta de natureza? Vá visitar Inhotim. Curte botânica? Arquitetura? Fotografia? Então vá a Inhotim! Tem tudo isso e muito mais: atendimento e infra estrutura impecáveis, super organizado, tudo funciona. Um grande parque de diversões, só que as atrações são galerias e obras de arte, perfeitamente integradas a uma natureza deslumbrante. Mas vá com tempo, sem correria, pra poder apreciar tudo, sentir cada pedacinho do lugar. Em resumo, só indo pra saber!","Salvador, BA",pt
Inhotim,1743976,atracao-review,dhyemilam,2018-05-26,2018-05-26,5.0,Maravilhoso,"Inhotim realmente é uma das maravilhas que o país tem. Para quem curte arte contemporânea não deixem de visitar Inhotim.
Muitas sensações são experienciadas por lá. As obras que tocam a alma assim como a flora que encanta.",indef,pt
Inhotim,1743976,atracao-review,Mariodelima,2018-05-26,2018-04-26,5.0,IMPERDÍVEL!,"Um local que nos enche de orgulho. Tanto a instalações, como as obras de arte e os jardins são espetaculares. Não conheço nenhum museu neste nível no Brasil.","Maraú, Brasil",pt
Inhotim,1743976,atracao-review,taisaq2018,2018-05-26,2017-10-26,5.0,Muito legal,"Excelente estrutura e vale a pena conhecer Inhotim, é cobrado um valor na entrada.Lugar lindo e muito verde. Esteja preparado para andar e com roupas confortáveis, principalmente os sapatos, uso de protetor solar e muita hidratação. Fotos lindas e mostras de trabalhos maravilhosos. Não percam!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,danilowsky,2018-05-26,2018-05-26,3.0,Quem te viu e quem te vê,"Infelizmente a decadência é patente. Quem conheceu Inhotim em seu esplendor de 2012 tem vontade de chorar.... banheiros com portas quebradas, mato nos canteiros, plantas mal cuidadas, galerias precisando reparos... Obviamente, continua sendo um espaço ímpar ao reunir jardim botânico e museu de arte contemporânea, mas quem o conheceu no passado percebe que a redução de funcionários e a falta de manutenção foram impiedosos com o lugar. Até o mapa agora é de må qualidade e até cheira mal... pena... como quase tudo no nosso país começa bem e acaba decadente. Em pleno sábado sequer se podia tomar um café, a única opção era um café de garrafa térmica, disfarçado em café de coador, francamente...lamentável. Outra crítica se refere ao estacionamento, sem uma sombra! não houve a preocupação de plantar árvores, é um espaço horrível!","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,175mariavictoriav,2018-05-26,2018-05-26,5.0,melhor museu a céu aberto que eu já fui,"inhotim é muito grande e também é bem bonito o lugar que eu mais gostei foi a área GIUSEPPE PENONE que é onde tem uma árvore suspensa muito linda. recomendo pra voces levarem uma camera com bastante memoria,vá disposto a andar e tambem vá com um tenis bem confortável recomendo para todos que gostam de plantas",indef,pt
Inhotim,1743976,atracao-review,Lucianafcs,2018-05-26,2018-05-26,5.0,Melhor dia: terça-feira! ,"Semana passada fui pela 3a vez, e descobri o segredo que muda sua experiência: às terças-feira o parque é muito vazio, fica o paraíso! Dormi em brumadinho, então cheguei ao Inhotim antes das 10h e pude ficar até as 16h30, foi perfeito. Durante todo o dia só encontramos com umas 12 pessoas. Isso agiliza demais as visitas. O restaurante a kilo estava funcionando, sem fila alguma. Foi um dia fantástico!","São Paulo, SP",pt
Inhotim,1743976,atracao-review,Gillssds,2018-05-26,2018-05-26,5.0,Perfeito!,"Simplesmente um paraíso bem perto
Da gente!
Lugar de paz!
É um lugar que vc não tem nem vontade de ir embora!
Voltarei assim que puder!","Nova Lima, MG",pt
Inhotim,1743976,atracao-review,vidaitinerante,2018-05-26,2018-04-26,5.0,"Se existe um paraíso, é o Inhotim!","Vou ser bem sincera: quase não fui fazer esse passeio. É afastado de outros pontos turísticos e eu só tinha visto umas fotos estranhas tipo uns blocos de concreto no meio da grama. Como não sou muito fã de arte moderna, pensei que não ia gostar da proposta do local. Mas eram tantas avaliações positivas que acrescentei na lista.

E foi a decisão acertada ir. ESSE LUGAR É MÁGICO! Lindo, lindo, lindo. De fato não foi a arte que me impressionou. Mas a diversidade natural é tanta que te deixa de boca aberta. Espécies de todos os cantos do planeta. Tudo extremamente bem cuidado. Não pegue carrinho, caminhe! Vá sentindo o cheiro das flores e descobrindo encantos escondidos. Passamos 4 horas caminhando pelo local e só fomos embora porque começou a chover. Lindo lindo, não vejo a hora de voltar. Super recomendo!","Florianópolis, SC",pt
Inhotim,1743976,atracao-review,Antsergio,2018-05-26,2018-04-26,5.0,Encantada,"Lugar maravilhoso, uma paz que esse local proporciona!

Jardim maravilhoso e as obras de artes muito legais!

Alimentação um pouco mais cara, mas, muito gostosa!","Ubatuba, SP",pt
Inhotim,1743976,atracao-review,anafV930UR,2018-05-26,2018-05-26,5.0,Encantada ,Lugar que não tem palavra pra falar quanta beleza fora do normal...lugar calmo que te encanta em todos os sentidos.uma experiência que falo quem tiver oportunidade vão conhecer simplesmente encantada,indef,pt
Inhotim,1743976,atracao-review,raffaregueira,2018-05-26,2018-04-26,5.0,Incrível ,"Eu e minha família visitamos Inhotim em abril/18 e nos encantamos com o lugar, pois é simplesmente incrível! Há três possíveis rotas para a visita e opção de aluguel de carrinhos (por um valor a mais) já que o parque/museu é enorme. Como decidimos fazer uma rota completa e parte da segunda caminhando todo o trajeto nos cansamos um pouco, mas sem dúvidas valeu bastante à pena uma vez que os carrinhos não conseguem chegar à porta de todas as exposições. Mesmo dividindo espaço com a natureza percebemos a conservação de cada cantinho e o cuidado com a manutenção dos caminhos e exposições. Optamos por comprar os ingressos antecipados pela internet e não ficamos em fila nenhuma mesmo sendo um dia bastante movimentado (fomos no sábado). As exposições e esculturas são lindas!
Dentro de Inhotim há 3 opções de restaurantes (dois com pratos à la carte e um com buffet self-service - que é uma delícia) e uma lojinha de suvenir logo na entrada.
O contato com a natureza é fantástico! A energia é ótima! Vale muito a visita! O lugar é incrível!","São Gonçalo, RJ",pt
Inhotim,1743976,atracao-review,TatiFialho94,2018-05-26,2017-06-26,5.0,Passeio agradável,"Excelente passeio! Lugar lindo, paisagens maravilhosas, anda muito para conhecer tudo, mas vale a pena. Leve um lanche.","Lagoa Santa, MG",pt
Inhotim,1743976,atracao-review,AndreV100,2018-05-26,2017-09-26,5.0,Arte pura,"Se você gosta de arte, então esse é o lugar. Impressiona pela beleza, grandiosidade e o verde que salta aos olhos, além das obras de arte e atrações surreais. Um dia só não dá para conhecer tudo. Uma segunda visita é o mais indicado, pois ver tudo na correria não dará o prazer necessário de entender o que é exposto. Para quem opta em sair de ônibus desde BH, sugiro comprar a passagem (ida e volta obrigatórias) com antecedência no site da empresa que faz a linha até o Inhotim, aproveitando assim o preço mais em conta. O museu é muuuuuuuuito grande. Algumas coisas se faz necessário usar (pagando) o transporte interno. Outras, dá para fazer com caminhadas, o que se torna até mais interessante, pois dá para apreciar a natureza.

Pontos positivos: banheiros em grande quantidade e sempre limpos; sinalização de tudo o que você possa imaginar; bebedores de água natural potável; e entrada gratuita toda quarta-feira.

Pontos negativos: restaurantes com preços fora da realidade; logo, levem lanches não perecíveis para comer sentado numa das diversas cadeiras de madeira espalhadas pelo parque.","Cabedelo, PB",pt
Inhotim,1743976,atracao-review,fe_pena,2018-05-26,2017-08-26,4.0,Muita abstração,"Vale a visita mas claro que nem todo mundo vai gostar ou entender. Prepare-se para andar muito (roupas leves, tênis Velho confortável e garrafinha de água). Recomendo pagar os 28 reais do transporte interno para ser possível fazer tudo em 1 dia. Ah.. chegue bem cedo!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,565renataa,2018-05-26,2018-05-26,4.0,É legal,"É um museu bem legal, mas muitas obras que eu queria ver não estavam no momento da minha visita. Tem sinalização mas pelo tamanho seria bom ter mais.",indef,pt
Inhotim,1743976,atracao-review,Va1eria,2018-05-26,2017-06-26,5.0,Voltei e quero voltar,"Depois de 7 anos voltei a Inhotim e me surpreendi outra vez. Museu de arte contemporânea a céu aberto, dentro do domínio da Mata Atlântica, a vegetação estava mais exuberante do que anos atrás. Mais obras e instalações com infraestrutura ao visitante praticamente impecável. Um dia é pouco para visitá-lo por isto recomendo que ao menos se aproveite a jornada completa, do momento em que abre as portas até o final do dia. O serviço de carro-elétrico pode parecer caro, a princípio, mas vale muito a pena porque faz o deslocamento entre os atrativos. Há um carro estacionado em cada ponto que parte assim que chega. Não é preciso esperar, ao menos que a lotação o exija. Há tomadas para recarregar os equipamentos eletrônicos, banheiros limpíssimos e bebedouros com de água potável espalhados por todo o Jardim Botânico (classificação dada pelo Ministério do Meio Ambiente a Inhotim). Muitas das instalações de arte são interativas. Há restaurantes e local para lanche. Os preços não são exorbitantes.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,hpina,2018-05-26,2018-04-26,3.0,Lugar incrível apenas para quem gosta de arte,É uma grande galeria de arte localizada em uma fazenda com muito verde. As galerias ficam localizadas em grandes casas ou então ao céu aberto. Vale muito a pena contratar o deslocamento por carrinho elétrico (R$30 por pessoa) pois o local é gigantesco e com muitas subidas.,"Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,893tugam,2018-05-26,2018-04-26,5.0,simplesmente maravilhoso,"inhotim é um sonho. o lugar é organizado, a equipe é profissional, as belezas naturais são bem cuidadas",indef,pt
Inhotim,1743976,atracao-review,GersonO56,2018-05-26,2018-04-26,5.0,Incrível,"Como integrar arquitetura à natureza? Vá a Brumadinho e visite Inhotim.
Para os mais idosos, os que não gostam de caminhar ao sol, os preguiçosos têm carrinho elétrico, mas o bom mesmo é fazer todo o trajeto a pé e descobrir cada cantinho espetacular do parque.
Maravilhoso. Simples assim.","Natal, RN",pt
Inhotim,1743976,atracao-review,emilliecarv,2018-05-26,2018-03-26,5.0,Ótimo passeio!!,"Ótimo passeio!!
Vale a pena ir, no mínimo, três vezes para conhecer o parque.
Muitas coisas legais em cada galeria. As mais legais são as interativas, mas todas elas são fantásticas.","Salvador, BA",pt
Inhotim,1743976,atracao-review,ligiacaiado,2018-05-26,2018-05-26,5.0,Lugar incrivel,"Um dos lugares mais lindos que ja fui no brasil, super bem preservado, com atracoes maravilhosas, voltaria mais vezes",indef,pt
Inhotim,1743976,atracao-review,ZilkaG3,2018-04-26,2017-08-26,5.0,Apaixonante ,"Espaço interessante, instigante, estonteante de tanta beleza natural, muita cultura espalhada ao longo do trajeto, carrinhos que são essenciais tanto para idosos, quanto para otimizar o tempo, restaurantes diversificados para todos os bolsos. Pretendo voltar.",indef,pt
Inhotim,1743976,atracao-review,robertacD3030FS,2018-04-26,2018-05-26,5.0,IMPERDÍVEL!,"Experiência maravilhosa repleta de arte contemporânea e vegetação deslumbrante. Lugar incrível, infraestrutura em padrões internacionais, com carrinhos elétricos para o transporte interno, pois o lugar é imenso, além de empregados solícitos e informados. Sem contar os restaurantes charmosos e gostosos. Programe no mínimo dois dias para conhecer bem o local, que vale muito a pena.",indef,pt
Inhotim,1743976,atracao-review,39fagnerr,2018-04-26,2018-04-26,5.0,Guia de turismo,"Viajar em grupo com guia de turismo é uma experiência única para famílias, amigos, colegas de trabalho e pessoas em geral de todas as idades. A atividade, além de promover o bem-estar, trará muitas histórias para contar!

Contrate os melhores guias para sua visita em Inhotim.

Entre em contato conosco e faça já a sua reserva.
(31) 9 9943-5287",indef,pt
Inhotim,1743976,atracao-review,727luizaw,2018-04-26,2018-04-26,5.0,Paisagens lindas ,"A visita vale à pena. Paisagens muito bonitas e passeio muito agradável.
Compre o passe para andar nos carrinhos de golf. Dá para conhecer praticamente tudo em apenas um dia, para mim foi suficiente.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,852leonardop,2018-04-26,2018-04-26,4.0,"Jardins lindos, exposições sem sentido","Os jardins são lindos! Tem muito espaço verde e caminhar por eles traz uma sensação muito boa. As exposições porém, são totalmente sem sentido. Mesmo as mais recomendadas, não são boas. Inclusive, muita gente sai da exposição e fica rindo sem entender absolutamente nada. Esse foi um comentário bem ouvido por nós durante todo o circuito! O valor de entrada é bem caro para trazer exposições que não são legais. Fizemos o passeio no trajeto laranja, que é o maior, e por isso, sugerimos o aluguel do carrinho para fazer todo circuito pois ficamos cansados pelo subidas e descidas. De toda forma vale a visita por causa dos jardins!","Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,JFMPN,2018-04-26,2018-04-26,5.0,Local muito agradável,"Local agradável, bonito e muito bem cuidado. Belos jardins com sinalização excelente. Pessoal treinado e muito atencioso. Nas quartas-feiras o ingresso é gratuito. Belos monumentos.","Brasília, DF",pt
Inhotim,1743976,atracao-review,AnaKarolinaMCM,2018-04-26,2018-03-26,4.0,Um belíssimo lugar,"Fui com meu marido conhecer Inhotim em dois dias diferentes, o lugar é realmente lindo, tem várias galerias de arte com acesso ao público, o paisagismo das flores e árvores é impressionante! Tudo muito bem cuidado, e em perfeita harmonia! Os restaurantes são ótimos (comi em todos os três), a comida é muito saborosa e bem preparada! Sugiro pegarem o pacote de dois dias para poderem conhecer todo o local com calma!","Nova Lima, MG",pt
Inhotim,1743976,atracao-review,Francischone,2018-04-26,2018-04-26,5.0,Muito lindo e enorme,"Lugar muito agradável e impecável.
Impressionante como cuidam muito bem e deixam o paisagismo impressionante em cada detalhe.
Lugar extremamente grande, impossível de ver sequer metade em um só dia. Vale reservar um tempinho para almoçar por lá.
Único ponto ruim é o trajeto até lá pois uma parte do trajeto terra. De resto vale muito a pena.","Santos, SP",pt
Inhotim,1743976,atracao-review,764m_rciar,2018-04-26,2018-04-26,5.0,Maravilhoso !,Imperdível ! Já viajei muito mas nunca vi nada igual ! Natureza maravilhosa ! Obras fantásticas ! Um passeio pra ser feito em 2 ou 3 dias ! Muita coisa pra ver ! Vale cada centavo e às quartas-feitas é gratuito. Mistura perfeita entre natureza e arte ! Todos devem ir pelo menos 1 vez na vida !,"Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,biancas830,2018-04-26,2018-04-26,5.0,Simplesmente apaixonante,"Inhotim mistura a natureza e o paisagismo com as obras de arte contemporâneas. É realmente lindo. O parque é muito grande, pra conseguir ver tudo com calma, aproveitando e refletindo, três dias é o tempo ideal. Ficamos apenas dois, deu pra ver muita coisa, mas foi corrido. Existem passeios mediados oferecidos pelo próprio parque, dois panorâmicos e um temático por dia. A rota não é definida previamente, ela veria de acordo com o mediador, mas se ele estiver planejando uma rota passando por alguma galeria que você já tenha visto ele pode alterar se você conversar antes. A visita temática quando fomos foi sobre a água, muito voltada pra parte paisagística e as plantas presentes no parque. A panorâmico já mostrou uma visão mais dos artistas e das obras dentro das galerias. As duas foram muito boas! A duração é de 1h30, mas todos são livres pra se juntar ao grupo ou deixar o grupo durante a visita e os mediadores incentivam todos a participarem, conversamos o tempo todo. Levamos algumas frutas e sanduíches pra comer durante o dia. Tem restaurantes lá dentro, mas além do tempo que perderíamos parando pra ir até lá e almoçar, o preço é mais elevado. Se você está acostumado e gosta de caminhar, é possível fazer tudo a pé. Eu acho mais interessante pela possibilidade de apreciar a natureza ao longo do percurso. Mas existe a possibilidade de adquirir o uso dos carrinhos, que percorrem algumas rotas fixas dentro do parque.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,zaski6,2018-04-26,2018-04-26,5.0,"Museu natureza, estupendo !","Sempre me diziam para visitar Inhotim e hoje vejo que sim, temos que visitá-lo, pelo belo espaço da natureza, a paisagem, os jardins, as obras e esculturas, além da sensação de estar vivendo  Arte com a natureza e não de uma maneira fechada num museu tradicional.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,romotavio,2018-04-26,2017-11-26,5.0,Não há nada parecido no mundo,"Inhotim é mais que um museu de arte contemporânea, mais que um jardim botânico, mais que um orquidário e é tudo isso junto no mesmo lugar. As obras do museu são de primeira linha, de artistas renomados e a maioria delas é de fato muito interessante. As instalações são divididas em diversas galerias espalhadas pelo complexo, separadas visualmente graças a um sublime projeto de paisagismo. O espaço é enorme, tanto que o visitante pode alugar carrinhos de golfe para circular pelo complexo ou mesmo comprar um passe que dá direito a usar as linhas regulares que cortam todo o museu. É impossível percorrer todo o espaço a pé, contemplando as obras, em apenas um dia. Há um orquidário no complexo que também vale muito a pena ser visitado. Minha sugestão é que você contrate uma visita guiada pois ajuda muito a não ficar perdido e focar nas obras mais populares/importantes. Há passeios que partem de BH para Inhotim que incluem a visita guiada. O complexo ainda possui dois restaurantes, um a la carte mais chiquezinho e outro a quilo (comi neste e a comida era muito boa e variada).","Niterói, RJ",pt
Inhotim,1743976,atracao-review,902renatom,2018-04-26,2018-04-26,4.0,Natureza exuberante.,"Jardins,campos,lagos,estrutura muito bacana,bons restaurantes.Esculturas interessantes por todo o parque.Galerias com obras interessantes,outras não,outras nada interessantes. Contudo,o passeio é muito agradável. Destaco a falta de simpatia por parte de 90% dos funcionários.","Lavras, MG",pt
Inhotim,1743976,atracao-review,and0703,2018-04-26,2018-04-26,5.0,Maravilhoso,"Uma junção de belezas da natureza com a arte.
Visita feita em 2 dias para uma apreciação tranquila sem correria e com o uso do carrinho, pois algumas obras estão em local bem íngreme.
O almoço no Oiticica é bom, preço justo, em um restaurante bonito com vista para o espelho d'água.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,juniorj2015,2018-04-26,2018-04-26,5.0,Visita casal,"Espetacular, local aprazível me surpreendeu. Fui em uma sexta estava vazio, com muita correria conseguimos fazer todos as atrações, lógico que usando os carrinhos elétricos . Acho que um dia e meio serio o suficiente (desde que esteja vazio). Levar roupa de banho.",indef,pt
Inhotim,1743976,atracao-review,michelesb31,2018-04-26,2018-04-26,5.0,Incrivel,"Foi minha segunda vez em visita ao Inhotim, e ainda fico deslumbrada com o tamanho e importância do local. Algumas obras de arte realmente mexem com nosso emocional. Só acho que deveria ter algum tipo de aviso (no site talvez) das obras permanentes em manutenção pois foi meio decepcionante não ver - outra vez - a obra que eu queria.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,NoniL_13,2018-04-26,2018-04-26,5.0,Que lugar!!!!,"Para mim o melhor, o mais bonito é o parque em si, seus jardins e lagos. Das galerias a que mais gostei foi a da Lygia Pape (fui duas vezes)
Almoçar no Tamboril é um prazer! Vale os R$80,00 por cabeça.","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,Ricardowagner82,2018-04-26,2018-04-26,5.0,Maravilhoso,Sempre ouvir falar maravilhas e tudo e verdade. O lugar e incrivel. Uma paz lugar lindo. Totalmente fora do padrao de qualquer lugar no Brasil incrivel. Lindo todo mundo educado. A comida nao e barata mas e maravilhosa. Uma gastronomia excelente. Sobremesas otimas tambem. Facil de andar e o mapa simples de se orientar. Um encanto. Voltarei varias outras vezes.,"Petrópolis, RJ",pt
Inhotim,1743976,atracao-review,rodrigoo410,2018-04-26,2018-04-26,5.0,Lugar incrível. Arte com natureza.,"Clima agradável, lindo ambiente cheio de galerias de arte para todos os tipos de gostos. Vale a pena comprar o passe para fazer o passeio com carrinhos. Aconselho chegar logo que abrir e começar com o eixo laranja, dá pra percorrer todo ele até o horário do almoço. Não parem pra almoçar se pretendem fechar tudo em um dia, levem biscoitos e garrafas de água( tem muitos bebedouros em todos os pontos de carrinho). No início da tarde é bom percorrer o eixo rosa e deixar o eixo amarelo pro final já que é mais próximo da entrada e não precisa de carrinhos. Os carrinhos no fds circulam até às 17h, as galerias fecham às 17h30min e a lojinha às 18h. Olha nós comemos na hamburgueria e perdemos um tempão(apesar de ter um hambúrguer bom) e ainda sim quase fizemos o passeio completo em um só dia. É só bater perna e parar pouco, curta as galerias, registra o momento e partir. Super recomendado. ❤️❤️❤️",indef,pt
Inhotim,1743976,atracao-review,TatianeMB,2018-04-26,2017-09-26,5.0,Museu ao céu aberto,"Inhotim, fica em Brumadinho, cerca de 45 km (1:00h) de Contagem.

É uma propriedade privada, possuindo um dos mais relevantes acervos de arte contemporânea do mundo, contando também com uma coleção botânica abrangendo espécies raras.

Possui estrutura de banheiros e restaurante, que serve almoço (culinária internacional), mas com um custo alto, almoçamos em um restaurante no caminho de volta, Nossa Fazendinha com um self-service de tirar o chapéu.","Contagem, MG",pt
Inhotim,1743976,atracao-review,MariaBeatrizV,2018-04-26,2018-04-26,5.0,Ar puro,"O parque é um local maravilhoso! O clima estava perfeito . Conseguimos visitar todas as galerias em um dia pois compramos o passe com o transporte do museu. Os rapazes e moças que trabalham lá são extremamente gentis e sabem tudo sobre as obras de arte ! Mas as obras mais lindas são as da natureza ! O parque é muito bem preservado, limpíssimo ! O pão de queijo da lanchonete próxima à entrada foi o melhor que eu já comi !!! Vale a pena visitar !!!","Rio de Janeiro, RJ",pt
Inhotim,1743976,atracao-review,ltsumida,2018-04-26,2018-04-26,5.0,Faz jus aos adjetivos: Impressionante e surpreendente ,"Muitos tinham comentado sobre essa local que combina artes e paisagismo, mas para mim pelo menos foi muito acima das expectativas... certamente nem todos serão admiradores dos estilos dos artistas e suas obras mas sem dúvida, todo o ambiente paisagístico em que foi inserido é inegavelmente maravilhosos para brasileiros e estrangeiros. Sua organização é boa e suporte para visitante não é usual no nosso país!!!! Recomendo visita de dois dias, pelo menos... espero que continue assim.","São Paulo, SP",pt
Inhotim,1743976,atracao-review,369larap,2018-04-26,2017-10-26,5.0,Excelente passeio!,O inhotim é inesquecível! Um lugar que te proporciona diversas sensações! Além de ser maravilhoso! A comida la dentro é cara.. mas tem muitas opções. Melhor ir com um sapato confortável.. vou todo ano e sempre volto mais encantada!,"Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,ronaldoo662,2018-04-26,2018-04-26,5.0,Maravilhoso ,"Um lugar maravilho e lindo. Tudo perfeito e bem cuidado. Os jardins ornando com as galerias de arte são incríveis e deixam qualquer um de queixo caído. Indico dois dias de passeio. É possível fazer o passeio todo a pé, mas o lugar é imenso e recomendo usar os carrinhos lá dentro. Os restaurantes são muito bons, no entanto, caros demais!!!!
Vale demais a pena o passeio.","Brasília, DF",pt
Inhotim,1743976,atracao-review,Rod92,2018-04-26,2017-05-26,5.0,"Se possíve, ande a pé","Eu, como a maioria das pessoas, nunca havia ouvido falar de Inhotim. Mas pouco antes de ir para BH tomei conhecimento do lugar e fiz questão de ir com meu amigo.
Se não me engano há opções de ônibus a partir da rodoviária, mas fui de carro com meu amigo (mais ou menos 60km de BH).

Chegamos por volta das 10h e ficamos até o limite de horário possível naquele dia. Valeu cada minuto, mas acredito que cada pessoa tem que encontrar o seu ritmo em Inhotim. Se você tem uma boa mobilidade e o tempo permitir, ande entre as exposições pois a experiência de Inhotim não é só a arte, mas também o paisagismo e a natureza. Ao pegar o carrinho entre as exposições você acaba perdendo um pouco dessa experiência, na minha opinião. Além disso, a arquitetura dos prédios é outro ponto bastante interessante.

Também não sejam ambiciosos achando que conseguirão ver todas as exposições em um dia só. Procure priorizar aquelas que acredita que irá gostar. Recomendo que estejam com a mente bastante aberta pois a maioria das exposições é de arte moderna e precisam de um pouco de abstração para a sua compreensão.
Não recomendaria levar crianças muito pequenas pois o passeio pode ser cansativo.

Outras recomendações: use protetor solar e leve água e comida para economizar dinheiro.","Santo André, SP",pt
Inhotim,1743976,atracao-review,MarcelaMedeiros,2018-04-26,2017-07-26,5.0,Passeio Indispensável ,"lugar que adorei conhecer e é um dos maiores espaços ao ar livre de exibição da arte contemporânea do mundo, numa área total de 140 hectares.

De terça a sexta. Sábado,domingo e feriado 🕛9h30 ás 16h30. 🕛9h30 às 17h30. 💰
R$40 inteira R$20 meia","Recife, PE",pt
Inhotim,1743976,atracao-review,686valdirenec,2018-04-26,2018-04-26,5.0,Beleza exuberante inhotim,Explosão de exuberância e natureza não me canso de admirar!!!💜💜💜💜💜❤️❤️❤️❤️❤️ Em um ambiente raro é natural que mistura arte e paisagismo o inhotim é um dos passeios mais belos das Minas Gerais oferecendo cultura e beleza natural e arquitetônica o parque conta com obras ao ar livre nos remetendo ao perfeito e magnífico.,"Belo Horizonte, MG",pt
Inhotim,1743976,atracao-review,danielleseverini,2018-04-26,2017-05-26,5.0,Muito bom para passear com a família,Recomendo esse passeio com família; há local para almoço. Vá com roupas confortáveis e prepare-se para tirar várias fotos.,"São Paulo, SP",pt
Inhotim,1743976,atracao-review,A2808IYalineb,2018-04-26,2017-12-26,5.0,Realização de mais um sonho,"Inhotim é considerado o maior museu a céu aberto da América latina, tinha o sonho de conhecer! E muito além das minhas expectativas!!! Que lugar fantásticoooo. Não consigo nem descrever!!!!",indef,pt
Inhotim,1743976,atracao-review,KarolS1250,2018-04-26,2018-02-26,5.0,Inesquecível,"Inaceitável como a maioria dos brasileiros nunca ouviu falar deste lugar!

Recomendo reservar dois dias pois é muito extenso. Mesmo.
É tudo deslumbrante e grandioso!
O paisagismo é simplesmente PERFEITO.",indef,pt
Inhotim,1743976,atracao-review,tmartins2015,2018-04-26,2018-04-26,5.0,Não  tem nada igual,"Gosto muito da natureza e quando alguém tem a capacidade de por em ordem tudo que puder fica bem melhor, no Inhotim vale a pena e a mistura da natureza com as obras de arte ficou show.","Florianópolis, SC",pt
