estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Igreja de Santo Antonio,8317868,atracao-review,Solano328,2015-08-31,2015-05-31,4.0,Cidade histórica,"A mais bela igreja de Tiradentes. No ponto mais alto da cidade, sendo um ótimo local para tirar fotos de lembrança da cidade.","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,PHQuindere,2015-08-31,2015-08-31,5.0,Excelente ,"Uma ótima experiência espiritual onde você é remetido ao passado sacro do Brasil, obras magníficas de aleijadinho compondo a igreja. Vale a pena conhecer...",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,ElaineIorio,2015-08-31,2015-08-31,4.0,Linda,"A igreja Matriz de Santo Antônio é linda e com uma vista bastante agradável.
Infelizmente a igreja está mal conservada, um pouca suja. Precisa de cuidados!! Mas a visita é imperdível.","Mococa, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,D4890XCandrear,2015-08-31,2015-07-31,5.0,Vista linda,Lindíssima . Muita riqueza. Uma viagem de volta ao passado . Um pátio onde se tira lindas fotos . E uma vista incrível de Tiradentes.,"Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,Sa0781,2015-08-31,2015-08-31,5.0,Graciosa,"Estava na dúvida de entrar, mas uma amiga me convenceu. E valeu super a pena. Muito graciosa, com detalhes em ouro. Importante para sabermos um pouco de historia.","Juiz de Fora, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,JANAINANOVAES,2015-08-31,2015-08-31,4.0,Arte Barroca,"Um verdadeiro mergulho na história, perpassando pelo estilo barroco de Aleijadinho. Emocionante.é tão bonito que agrada até a quem não gosta de história.","Rio de Janeiro, Brasil",pt
Igreja de Santo Antonio,8317868,atracao-review,JANAINANOVAES,2015-08-31,2015-08-31,4.0,Igrejas,Conhecer a história podendo observar o seu cenário para uma melhor contextualização é sempre muito graificante.,"Rio de Janeiro, Brasil",pt
Igreja de Santo Antonio,8317868,atracao-review,GGrigo,2015-08-31,2015-08-31,5.0,Um retorno ao passado,A principal igreja do Barroco Mineiro nos impressiona com sua riqueza e conservação. Ouvir o concerto ao órgão fabricado em 1785 nos proporciona uma volta ao passado.,"Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,luanalvesc,2015-08-31,2015-08-31,4.0,Bonita mas não muito bem conservada,"A igreja é bem bonita, porém dá pra sentir o cheiro de mofo e ver que o ouro se encontra um pouco empoeirado (diferente da ingreja em são joão del rey)
O pátio é bem agradável e o cemitério ao lado é bem interessante.","Araruama, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,caiom582,2015-08-31,2014-09-30,4.0,Linda Igreja,"Linda igreja, muito bacana para quem aprecia história e arte. É preciso pagar um valor para entrar, mas é algo simbólico apenas.",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,mauriciomuller,2015-08-31,2015-08-31,5.0,Igreja rica em ouro e em histórias.,"Show! Igreja restaurada, muito bonito e reluzente e com muitas histórias sobre o passado de Tiradentes.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,anaclarar2013,2015-08-31,2015-05-31,5.0,Vista mais linda da cidade.,"A igreja é si é muito linda, o altar é um espetáculo. Mas viajar para Tiradentes e não ir contemplar a vista da Matriz de Santo Antônio para o paredão de pedras é um sacrilégio. Uma das vistas mais bonitas de Minas Gerais. Imperdível.","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,FaBicalho,2015-08-31,2015-08-31,4.0,No topo de tudo!,"Pra quem gosta, ou pra quem nem tanto ama. Vale à pena subir até a igreja para, no mínimo, curtir a vista maravilhosa! Rende boas fotos e um tempinho de cultura sacra!
Enjoy","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,ameliapodolan,2015-08-31,2015-07-31,5.0,Imperdível,"Maravilhosa! Um belíssimo exemplar da arte religiosa brasileira. Recoberta de ouro, cada detalhe da ornamentação tem um significado histórico ou religioso. Não deixe de visitar e pague pelas explicações dos guias. Vale muito a pena...","Castro, PR",pt
Igreja de Santo Antonio,8317868,atracao-review,emanuelo780,2015-08-31,2015-08-31,5.0,História e Beleza,"A igreja matriz merece ser visitada não só pela sua beleza mas também pela sua historia. Não deixe de pedir a um dos guias que estão na entrada da igreja oferecendo seus serviço para acompanha-lo. A historia da construção da igreja e do órgão secular que veio de Portugal e ainda toca nas missas das sextas-feiras as 20h são bem interessantes.
A vista que se tem da cidade do alto da Igreja Matriz permite tirar belas fotos também.
Recomendo !",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,MauraA283,2015-08-31,2015-08-31,5.0,Linda!,Colonial brasileiro .Igreja linda. Merece uma visita....toda a decoração em ouro...Não deixe de conhecer. A vista de lá é sensacional. O sacrifício de subir a rua é bem recompensado.,"Serra Negra, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,LucianaGonzaga,2015-08-31,2015-08-31,5.0,Impactante!!!,"Primeiramente, caso haja a possibilidade, vá ao concerto de órgãos! Acontece nas sextas-feiras de noite e é arrepiante. O órgão por si só já é uma peça deslumbrante! A igreja, no geral, é maravilhosa. Repleta de ouro e com uma arquitetura de tirar o fôlego. A entrada é paga e não é permitido fotografar seu interior, mas a memória do lugar já é suficiente. Curioso também que há um cemitério ao redor da Matriz.","Santos, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,mblacastro,2015-08-31,2015-07-31,5.0,Belíssima Igreja,"igreja de construção barroca muito linda por dentro e por fora, de dia e de noite. Possui uma vista privilegiada da cidade. Sextas-feiras possui um concerto de órgão, que vale muito a pena assistir. Seu interior possui muitos detalhes maravilhossos.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,Kiko1176,2015-08-31,2014-09-30,5.0,IMPERDÌVEL,"Lindíssima a igreja!! Indescritivel, veja voce mesmo!!

procure se informar sobre quando acontecem concertos com o orgão da igreja...","São Paulo, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,MarcoC766,2015-08-31,2015-07-31,5.0,Uma bela Matriz,"A Matriz de Santo Antônio é obra de arte de Barroco mineiro , com sua portada do Aleijadinho , com um interior deslumbrante , um órgão português de 1788 e estando altaneira na parte alta da cidade domina e abençoa a cidade de Tiradentes.","Ilhabela, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,TruzziMari,2015-08-31,2015-03-31,3.0,"Linda, porém pouco preservada",Assisti a missa de quarta-feira de cinzas lá. Ela é muito linda por dentro. É uma pena ser tão pouco preservada!!,"São Paulo, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,acurci0,2015-08-31,2015-08-31,5.0,Catedral de Tiradentes,"Igreja barroca do ciclo da mineração com toda suntuosidade interior, muito ouro no altar e imagens belíssimas.","Salvador, BA",pt
Igreja de Santo Antonio,8317868,atracao-review,716alessandraa,2015-08-31,2015-08-31,5.0,Órgão!!!,"Nao deixe de ir nos finais de semana de noite pra escutar o Órgão, que e uma coisa inacreditável. De dia também vale a pena, não deixe de levar a sua maquina fotográfica.",Minas Gerais,pt
Igreja de Santo Antonio,8317868,atracao-review,953abel_,2015-08-31,2015-05-31,4.0,Igreja enorme ,"Igreja muito linda!!!!!! A arquitetura, a forma como foi construída, cheia de ouros, alta!!! Imagens maravilhosas!!!!!!! Ótimo lugar para conhecer!!!!!!!","Tiradentes, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,Wagnerbh,2015-08-31,2015-08-31,4.0,Nao pode deixar de visitar.,igreja é um dos principais pontos turísticos de Tiradentes. Lugar que tem uma vista privilegiada da cidade e ótimo para tirar belíssimas fotos.,"Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,dedmundoafora,2015-08-31,2015-08-31,5.0,Maravilhosa,"A segunda igreja mais rica do Brasil. Possui quase 500 quilos de ouro. É um lugar incrível e paga R$ 5 reais para entrar, mas vale à pena.","Santa Bárbara, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,mmelgaco,2015-08-31,2015-08-31,5.0,Linda igreja,"A matriz é muito bonita, o local por si só é uma atração a parte. O interior é muito impressionante, muito bonito, vale a pena.","Montijo, Portugal",pt
Igreja de Santo Antonio,8317868,atracao-review,lppfaria,2015-08-31,2015-08-31,4.0,Muito bela,Essa igreja matriz é a principal da cidade. Grande exemplo de obra do barroco. Segunda igreja com maior quantidade de ouro no Brasil. Possui um altar cheio de detalhes.,"Montes Claros, Minas Gerais, Brazil",pt
Igreja de Santo Antonio,8317868,atracao-review,cenivals,2015-08-31,2014-10-31,5.0,Bem conservada e bela.,"Linda e bem conservada igreja. Assisti duas apresentações de música clássica nesta igreja, com uma acústica sensacional. Bela durante o dia e também à noite, com efeitos da iluminação. Parada obrigatória quando estiver em Tiradentes.","Manaus, AM",pt
Igreja de Santo Antonio,8317868,atracao-review,MichelleNaves,2015-08-31,2015-08-31,5.0,Muito linda,Igreja lindíssima da qual também se tem uma vista maravilhosa da Serra de São José. Vale muito a visita para quem aprecia turismo histórico.,"Conselheiro Lafaiete, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,patricialay,2015-08-31,2015-07-31,3.0,"Igreja bonita, mas o concerto pode melhorar","A igreja, o cemitério tudo é muito bonito, a vista da cidade e da serra são incríveis. Contudo, assisti ao concerto e apesar de interessante, poderia ser muito melhor se fossem mescladas musicas conhecidas da grande maioria, fica a sugestão.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,RenatoAlvesA,2015-08-31,2015-07-31,5.0,Igreja do século 18,"Muito bonita. O altar todo em ouro, mostra a riqueza daquela época. O concerto de órgão é imperdível.","Araraquara, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,guilhermetrajano,2015-08-31,2015-08-31,5.0,Linda!!!,"Adoramos a Igreja Matriz de Sto Antônio. Muito bonito o interior da igreja. Ela fica no alto, então a vista é incrível. Vale a visita no final do dia para ver o por do sol, ou quando estiver iluminada a noite.",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,samanthas863,2015-08-31,2015-08-31,5.0,Principal atração da cidade,"A igreja é bela e a principal atração da cidade, sendo a 2a do Brasil mais rica em ouro. Tem uma taxa para visitar e não é permitido tirar fotografias, mesmo sem flash!
Assistimos a um concerto com o órgão português da igreja, datado do início do século XVII que ocorre semanalmente, às sextas-feiras, às 20h. Às 19:30, tivemos uma introdução da vida de Santo Antônio que foi interessante.
Segue dados que retirei do panfleto, para mais informações e programações: efreixo@terra.com.br","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,447raquelf,2015-08-31,2014-09-30,5.0,Emoção e história,"Foi muito emocionante entrar nesta igreja. Além de ser um genuíno exemplo do Barroco, o detalhamento artístico e organização estética são impressionantes. Como ela tem em suas partes, paredes brancas, todos os detalhes se sobressaem. Emocionante. Vale a pena assistir o show de som e luz e algum concerto.","Campos dos Goytacazes, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,Antoniusjose,2015-08-31,2015-05-31,5.0,LINDA!!!!,Que tal ouvir um concerto de um órgão???? Um órgão com séculos de existência?Que tal uma Igreja banhada a ouro? Aqui se pode conhecer tudo isso!,"Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,Alexandre156,2015-08-31,2015-07-31,4.0,Conhecendo a história,"Vale a pena conhecer a igreja matriz, apesar do brasileiro não preservar muito seu passado, ela está razoavelmente conservada. Arquitetura bonita que mostra bem a nossa história e colonização","Ribeirão Preto, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,Priscila042014,2015-08-31,2015-07-31,5.0,Vale a visita,"A segunda igreja do Brasil em quantidade douro.
Vc tem que pagar para visitar, eles falam que é para a manutenção da igreja.
Não tem ninguém para falar sobre a história da igreja, sobre as obras de artes .Porém não há nenhum folheto explicativo sobre a história da igreja (construção, esculturas, etc)
Da igreja vc consegue ter uma vita muito bonita da cidade.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,615alanf,2015-08-31,2015-01-31,5.0,Linda igreja,"Esta é a igreja principal de tiradentes, bem conservada, muita história, ela fica no alto de onde da para apreciar a bela cidade de tiradentes e tirar muitas fotos, as sextas feiras a noite acontece um concerto maravilhoso de uma organista local chamada Elisa Freixo, que vale muito a pena assistir.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,Ylmara,2015-08-31,2015-07-31,4.0,Linda Igreja,"Pra quem vai observar os detalhes das construções e das imagens, é muito história e aprendizados interessantes sobre a religiosidade e a escravidão.","Maceió, AL",pt
Igreja de Santo Antonio,8317868,atracao-review,hilonm,2015-08-31,2015-07-31,5.0,Oportunidade única,"Além de conhecer esta igreja, tive a oportunidade de assistir a um concerto de uma organista no órgão desta igreja. Realmente uma oportunidade que não podia perder. Principalmente porque é história pura.",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,jeronimom100,2015-08-31,2015-08-31,4.0,Igreja Catolica,"Igreja católica, como varias igreja, paga para visitar,,algumas não pode tirar fotos com flash procurar andar com tênis pois as rampas para a igreja e todas de pedras antigas","Rio de Janeiro, Rio de Janeiro, Brazil",pt
Igreja de Santo Antonio,8317868,atracao-review,joaogilbertov,2015-08-31,2015-06-30,5.0,"Muito linda, para mim a mais bonita de Tiradentes..","Vale a pena essa pequena caminhada ate a igreja matriz de Santo Antonio, tem uma cobrança na entrada muito barata, assim que entra fica maravilhado .","Cabo Frio, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,LalaChahad,2015-08-31,2015-07-31,5.0,Linda!,"A igreja é lindíssima, pura história! Mas o que eu mais gostei mesmo, foi a vista que se tem lá de cima!",Estado de São Paulo,pt
Igreja de Santo Antonio,8317868,atracao-review,BlogMeuDestino,2015-08-31,2015-07-31,5.0,Vale a pena visitar...,"Uma das igrejas mais importantes da cidade, é belíssima e a Rua do Chafariz que dá de frente pra igreja é um ótimo local para fotos com a igreja ao fundo. Possui uma taxa de visitação de R$5,00 mas vale a pena pagar a visitar por dentro!","Divinópolis, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,rafaelpf2015,2015-08-31,2015-07-31,4.0,"local interessante e que vale a subida, a vista também é muito boa também","historia muito interessante, principalmente sobre o cemitério no local, um pouco morbido mas curioso a como a coisa funcionava, busque um guia ou ouça alguma das excursões","São Paulo, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,fernandob76,2015-08-31,2015-08-31,5.0,Belíssimo templo,"Quem vai aTiradentes não deve deixar de visitar a Igreja de Santo Antônio, encantadora na sua beleza barroca e na religiosidade que inspira. Os concertos musicais que ali frequentemente se realizam são imperdíveis","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,lppfaria,2015-08-31,2015-08-31,5.0,Para obrigatória,"A segunda igreja com a maior quantidade de ouro. Está bem preservada e é bem rica de detalhes, uma típica construção do barroco. Possui um belo órgão português que funciona perfeitamente.","Montes Claros, Minas Gerais, Brazil",pt
Igreja de Santo Antonio,8317868,atracao-review,nilobalduti,2015-08-31,2015-08-31,3.0,Falta informação...,"Por ser a principal igreja da cidade, uma das mais importantes do Brasil, falta informação sobre a arquitetura, o acervo, os 400 kg de ouro no interior da igreja. Uma bela obra, mas que deve ser melhor explorada","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,lsuperti,2015-08-31,2015-07-31,4.0,"lindo por dentro, por fora nem tanto!","a igreja com certeza tem muito mais ouro que a de ouro preto, sem duvida!!! por fora, deixa a desejar, mas por dentro é espetacular! MUUUUUUITO ouro!","Porto Alegre, RS",pt
Igreja de Santo Antonio,8317868,atracao-review,IneritaA,2015-08-31,2015-08-31,4.0,Requinte Barroco,"É uma construção em pedra, feita pelos escravos, no estilo Barroco, com algumas obras de Aleijadinho. Fantática!","Franca, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,JoseAAlmeida,2015-08-31,2015-08-31,5.0,Imperdível,"Visita imperdível na cidade. Para se entrar paga a taxa de 5,00 apenas. E do lado de fora tem se a bela vista da Serra de São José. Recomendo!","Maceió, AL",pt
Igreja de Santo Antonio,8317868,atracao-review,JoseAAlmeida,2015-08-31,2015-08-31,5.0,Linda!,Linda e de fácil acesso é uma volta ao passado. Da sua frente temos também uma linda vista da Serra de São José. Passeio obrigatório!,"Maceió, AL",pt
Igreja de Santo Antonio,8317868,atracao-review,marceloa389,2015-08-31,2015-08-31,3.0,Paga-se por quê? ,"Estávamos com um guia super entendido e atencioso (Marco, da Uai Sô), mas ele não pode explicar dentro da igreja, pois há guias oficiais de lá. Pagamos 5 por cabeça pra entrar e não há ninguém pra falar nada a respeito.
Se não fossem as explicações mínimas do Marco, do lado de fora, não teria valido a pena.",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,por_onde_a_gente_for,2015-08-31,2015-07-31,5.0,LInda,"A matriz é linda, fica no alto da cidade mas mesmo assim é de fácil acesso a pé. Visita imperdível na cidade.","Maceió, AL",pt
Igreja de Santo Antonio,8317868,atracao-review,edisonm560,2015-08-31,2015-08-31,4.0,Visita guiada,"Gostei da visita e da explanação dos guias. A igreja é rica em história e vai do estilo barroco ao rococó. Toda ela respira história e arte. Desde a construção em si, as pinturas do teto, os retábulos e altares. Muito interessante.","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,por_onde_a_gente_for,2015-08-31,2015-08-31,5.0,Lindíssima ,Lindíssima e imponente matriz. Dos seus degraus tem uma bela vista da serra de São José. É visita obrigatória para quem vem a cidade.,"Maceió, AL",pt
Igreja de Santo Antonio,8317868,atracao-review,Evelyn9697,2015-08-31,2015-08-31,5.0,Riqueza,Belíssima. Nunca vi tanto ouro junto. O estilo barroco das obras era uma coisa lindíssima. O teto da igreja era algo que você olhava e não queria parar de olhar!!!,"Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,brunoamelo2015,2015-08-31,2015-08-31,4.0,"Bela igreja, bem conservada e com guia","A igreja é muito bonita apesar de pequena, sua arquitetura e pintura mostra uma mistura de influências em comparação com Ouro Preto, por exemplo. Sugiro pagar a taxa colaborativa com o guia para receber interessantes explicações acerca dos significados das imagens e esculturas. Fica próxima da praça central, fácil chegar à pé mas evite sol pois como é no topo de um morro, o sol é bem forte lá, prefira de manhã até 10h00 da manhã.","Campinas, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,Gustavofmc,2015-08-31,2015-07-31,5.0,Linda,Lugar lindo merece ser visitado!!! Obras de artes maravilhosas !!! Poderia ser mais limpo o local!! Compensa a cáminhada,"Formiga, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,veram429,2015-08-31,2014-09-30,5.0,Igreja inesquecível,"Maravilhosa. Tão linda que a escolhemos para o casamento de minha neta, embora moremos no Rio de Janeiro.",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,ChrisBrasil,2015-08-31,2015-07-31,5.0,Matriz de Santo Antonio,"Linda igreja, a segunda do Brasil com maior quantidade de ouro. Há placas no interior da igreja informando sobre a história.
Não perca a apresentação de órgão às sextas-feiras. A gente se transporta para o passado...",Brasil,pt
Igreja de Santo Antonio,8317868,atracao-review,luizacerioli,2015-08-31,2015-07-31,5.0,",localização privilegiada","linda! tem que pagar 5 reais para entrar, mas, se nao estiver a fim de entrar, vale ir lá para ver a paisagem e tirar fotos.","Porto Alegre, RS",pt
Igreja de Santo Antonio,8317868,atracao-review,marcelog903,2015-08-31,2015-07-31,5.0,Educativa,"Foi muito construtivo e mostrar para meu filho, um pouco da historia do Brasil. Gostamos muito e principalmente da Paz que nos trouxe depois da visita.","Viçosa, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,amdiniz,2015-08-31,2015-07-31,2.0,"Visita obrigatória, mas podia estar em melhores condições",A igreja não está em boa conservação. Merecia estar melhor. É muito bonita. O telhado está com partes quebradas do lado de fora.,"Nova Lima, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,FellipeMeneghini,2015-08-31,2015-08-31,5.0,Parada obrigatória! Igreja muito bonita!,"A igreja é muito bonita, com decoração praticamente toda em ouro!

Vale a pena conferir de perto e registrar na memória, já que não é possível tirar fotos do local!","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,JucelenC,2015-08-31,2015-07-31,5.0,muito bonita,fantastica historia pra relembrar oa aureos tempos do imperia e de escravidão..muito lembrança veio aminha memoria; ótima igreja com um bela vista lá de cima!!,"Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,jo_oboscoc2015,2015-08-31,2015-08-31,5.0,Linda e rica,Uma linda igreja com muitos detalhes artísticos e muito bem conservada. Unica igreja que vi pintura da cena da festa do casamento quando Jesus fez o primeiro milagre transforando água em vinho.,"Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,clebera54,2015-08-31,2015-07-31,4.0,Maravilhosa,"Maravilhosa é a 3ª igreja do Brasil com mais ouro, mais de 400kg.
Interessante conhecê-la com guia para que conheça os detalhes de cada arte.","São José do Rio Pardo, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,FranciscoCirne,2015-08-31,2015-08-31,4.0,Muito rica. Visite nas sextas a noite.,A igreja está muito bem preservada. O melhor da visita foi uma apresentação de órgão ao vivo que acontece todas as sextas feiras. O órgão está funcionando perfeitamente e a apresentação é muito bonita.,"Campina Grande, PB",pt
Igreja de Santo Antonio,8317868,atracao-review,FranciscoCirne,2015-08-31,2015-08-31,4.0,Bem preservada e rica em detalhes,A igreja está muito bem preservada. O melhor da visita foi uma apresentação de órgão ao vivo que acontece todas as sextas feiras. O órgão está funcionando perfeitamente e a apresentação é muito bonita.,"Campina Grande, PB",pt
Igreja de Santo Antonio,8317868,atracao-review,Miwl,2015-08-31,2015-08-31,5.0,Bela igreja,"A igreja e linda , com uma vista deslumbrante , rica em detalhes , uma viajem a história, e uma pena não poder tirar fotos .",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,AngelaM771,2015-08-31,2015-07-31,5.0,Linda ,"Igreja muito bonita, com menção especial para o órgão, praticamente original. Rica, com muitas peças douradas. O órgão tem apresentações todas as sextas e recomendo! No meu caso, devido a um mal entendido, fizeram uma apresentação extra, muito boa.","São Paulo, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,EneidaM_12,2015-08-31,2015-07-31,4.0,Vale a pena a visita!,"Muito bonita, rica na arte da época histórica. Vale a pena visitar, pelas características e pelo excelente espetáculo de órgão que há às noites de sexta e sábado .",Niterói - RJ,pt
Igreja de Santo Antonio,8317868,atracao-review,vemcomocasal,2015-08-31,2015-08-31,4.0,Riquissima ,"A igreja fica em um ponto mais alto da cidade, a subida não é tão íngreme. A vista externa é linda, faixada bem cuidada.
Valor para visitação interna de R$ 5,00. Dentro não é permitido fotografar, e tinha duas pessoas dando informações detalhadas sobre a igreja.","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,RiodeJaneiroCris,2015-08-31,2015-07-31,5.0,Respirando História,"Fica no alto do centro histórico, é uma igreja belíssima rica em ouro e trabalhos de Aleijadinho. Relógio de sol nas escadas. Entrada paga, mas vale a visita.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,702claudiaj,2015-07-31,2015-06-30,5.0,vista deslumbrante,"Aproveite não apenas a arquitetura, mas a vista privilegiada da Serra de São José e do Centro da Cidade.","Rio de Janeiro, RJ",pt
Igreja de Santo Antonio,8317868,atracao-review,Vivilana60,2015-07-31,2015-07-31,5.0,Matriz de Santo Antônio,"Um espetáculo de arquitetura,cores e exuberância.
Fé,amor e compaixão,são sentimentos que afloram em nossos corações.Visitem!!!","Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,Alairce,2015-07-31,2014-08-31,5.0,Obras de Aleijadinho e órgão português de 1788,"Além da igreja ser muito bonita, em estilo barroco e com lustres maravilhosos, a vista é maravilhosa, pois de seu pátio avista-se tanto a Serra de São José quanto a cidade. Possui um cemitério ao lado.","Curitiba, PR",pt
Igreja de Santo Antonio,8317868,atracao-review,ernestovicentejr,2015-07-31,2015-07-31,5.0,A igreja mais rica de Tiradentes,"Linda igreja Barroca de Santo Antonio, com portal atribuido ao Aleijadinho.
É a mais rica de Tiradentes em Ouro...
O que poucos sabem é que quando vista ao longe, seu portal apresenta a imagem de São Francisco de Assis, com as pombinhas nas mãos...","São Vicente, RN",pt
Igreja de Santo Antonio,8317868,atracao-review,ernestovicentejr,2015-07-31,2015-07-31,5.0,A maior igreja de Tiradentes.,"Linda.... é a maior de todas, e a mais rica em ouro....
Tem o Portal com esculturas que são atribuidas a Aleijadinho.","São Vicente, RN",pt
Igreja de Santo Antonio,8317868,atracao-review,marcosc445,2015-07-31,2015-07-31,5.0,"Linda, muito linda","Linda igreja, vale a pena conhecer, bela edificação. Enche os olhos e a alma. Um mergulho na História. Vale conhecer, pena não poder fotografar, mas entendi que é para preservação. Taxa de 5,00 para visitar.","Monte Sião, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,gersonp776,2015-07-31,2014-11-30,4.0,Igreja Matriz de Santo Antônio deve ser visitada,"Igreja muito bem conservada, com ótimo acervo histórico, rica em arquitetura e deve ser visitada sem falta","Curitiba, PR",pt
Igreja de Santo Antonio,8317868,atracao-review,Elias_Haddad,2015-07-31,2015-07-31,5.0,Atração Imperdível,A Matriz de Santo Antônio é uma das igrejas mais ricas das Cidades Históricas. Não deveriam deixar as charretes ficarem paradas em frente à igreja estragando as fotos dos turistas.,"São Paulo, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,bethp792,2015-07-31,2015-07-31,5.0,A igreja mais bonita do mundo!,"Uma visão fantástica da riqueza dos nobres, da expressividade dos artistas brasileiros, é impossível descrever o fascínio de seus altares, por fora é cenário de cartões postais, por dentro fantásticas obras de arte realizadas por alunos do mestre Aleijadinho. Pagamos 5 reais para entrar, mas com certeza ter a oportunidade de contemplar tal maravilha vale muito mais que isso. Lindo!","Passos, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,GaSilioni,2015-07-31,2015-07-31,5.0,Principal igreja da cidade.,"Extremamente suntuosa, com as imagens barrocas mostrando como o ouro influenciou essa região. Vale a pena conhecer, mas como já tinha pagado para entrar em outras igrejas, acabei não entrando nessa.","Sorocaba, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,GaSilioni,2015-07-31,2015-07-31,4.0,Encantadora,"Muito bonita, interessante e imponente. O unico problema é ter que pagar para entrar. (mas isso acontece em quase todas as igrejas historicas, então, vá preparado)","Sorocaba, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,robsong587,2015-07-31,2015-07-31,5.0,Maravilhosa,"Simplesmente Fantastica!!!!
Arquitetura deslumbrante, ficariamos por horas comtemplando a sua beleza.","Campinas, SP",pt
Igreja de Santo Antonio,8317868,atracao-review,weselemb,2015-07-31,2015-07-31,4.0,Linda!!!,"Arquitetura belíssima, muito rica como todas as Igrejas da região. Visita obrigatória em Tiradentes.
Pena não poder fotografar o interior.
Atenção aos passeios oferecidos em charretes, pois as Igrejas fecham às 17h para visitação, depois desse horário somente dá pra ver a fachada, mas os  guias não avisam isso.",indef,pt
Igreja de Santo Antonio,8317868,atracao-review,RodrigoAndradeMG,2015-07-31,2015-02-28,4.0,Bela Igreja,Uma linda igreja com história em sua arquitetura e em seu interior! Chama a atenção dos visitantes!!,"Belo Horizonte, MG",pt
Igreja de Santo Antonio,8317868,atracao-review,kleinbela,2015-07-31,2015-07-31,5.0,Matriz Dourada,"Eu sou suspeita, porque adoro o estilo das cidades históricas mineiras. Fui em Tiradentes e visitei a Matris de Santo antônio, e me encantei por ela e pelo seu interior dourado.","Sete Lagoas, MG",pt
