estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Minas da Passagem,2389589,atracao-review,statusfabio,2020-03-04,2020-03-04,5.0,Simplesmente incrível,"Fui sem ter ideia do qie encontrar, fui recebido pelo guia Antônio que deu uma verdadeira aula de conhecimento e humildade, absurdamente encantado pelo o que vi, infelizmente o passeio é um pouco caro, entorno de uns 100 reais e não aceita cartão, lá dentro tem uma parte alagada sendo possível nadar","Suzano, SP",pt
Minas da Passagem,2389589,atracao-review,982francini,2020-02-04,2019-11-04,5.0,"Bem legal , mas com preço salgado ","A mina e bem legal e cheia de história interessante , porém achei o valor de entrada um pouco caro 83,00 reais, acho que poderia ser um valor menor .
você desce para a mina em um carrinho ( igual nos filmes ) e bem divertido","Taboão da Serra, SP",pt
Minas da Passagem,2389589,atracao-review,josio957,2020-02-04,2020-01-04,4.0,Poderia ser melhor,"A descida de carrinho é legal, a mina é muito interessante, o lago é lindo e o guia foi muito prestativo, respondeu todas as perguntas do meu filho. Mas, ela poderia ser muito melhor explorada se houvesse investimentos. Tem uma galeria que liga Mariana e Ouro Preto mas não temos acesso, na verdade tem várias outras galerias que poderiam ser abertas a visitação. Como fizemos o passeio com empresa de turismo o valor da entrada ficou ok, mas para quem paga direto na bilheteria achei caro pelo tempo de visitação.","Curitiba, PR",pt
Minas da Passagem,2389589,atracao-review,Sifaget,2020-02-04,2020-01-04,4.0,Interessante historia,A mina fica localizada entre Ouro Preto e Mariana. Tem um carrinho movido por um motor que te leva para o interior da Mina. O único problema é o preço muito caro pelo tempo de passeio. Cerca de 1 hora.,"Rio de Janeiro, RJ",pt
Minas da Passagem,2389589,atracao-review,1rick23,2020-01-04,2020-01-04,5.0,Geral,"Localizada na estrada que liga as cidades de Ouro Preto e Mariana, a cerca de 4 Km de Mariana. Maior mina de ouro aberta a visitação do mundo. A descida para as galerias subterrâneas se faz através de uma vagoneta. O percurso tem 315 metros de extensão e chega a 120 metros de profundidade, terminando em um lago de águas cristalinas. Em 100 anos de exploração inglesa, foram retirados cerca de 35 toneladas de ouro em pó.","Barreiras, BA",pt
Minas da Passagem,2389589,atracao-review,simonegU3429OD,2020-01-04,2020-01-04,5.0,História sobre o tempo da mineração ,"Passeio um pouco caro, mas que vale a pena!! Tivemos a sorte do Sr. Antônio, ex minerador do local, ser o nosso guia. Fomos o primeiro grupo de uma segunda feira nublada, e tivemos bastante tempo para observar, fotografar e aprender sobre o local. Muito interessante! Superou a expectativa. Todas as crianças em período escolar deveriam fazer esse passeio, que é multidisciplinar.","São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,rchiacchio,2020-01-04,2020-01-04,3.0,"Interessante, caro, mas inspira falta de segurança","A Mina em si é bacana, mas o valor cobrado (inteira de 83 mangos, meia de 56) soa exorbitante, por mais que se queira se solidarizar com a tragédia recente de Mariana e Brumadinho e ajudar a economia local.

Apesar da simpatia da guia, o vagão, maquinário e instalações que te levam até 120 metros adentro da Mina são bem antigos, com aparência de má conservação e passam a sensação de algum temor.

Tb não vi cabos de segurança.

É bonito, mas confesso que fiquei com receio de expor minha família a riscos desnecessários no acesso à Mina, esta sim com excelente conservação.",indef,pt
Minas da Passagem,2389589,atracao-review,MVCourty,2020-01-04,2019-12-04,5.0,"Cultura, aventura e lazer...","Local original mantendo as características da exploração do ouro. Estacionamento amplo e seguro. Ingressos no local, estudantes e idade 60+ pagam 1/2 ingresso.
O carro de transporte para o interior da mina é o mesmo que levava os trabalhadores, seguro e bem diferente, sempre acompanhado por um guia. No interior, além da iluminação nos pontos de interesse, a ventilação é muito boa, além de um lago para mergulho de caverna, água super limpa... muita informação dos recursos de equipamentos utilizados, bem como a parte geológica, indicando os detalhes do extrativismo. Vale muito a pena, tem duração de aproximadamente 1:20 h de visita e passeio.","Contagem, MG",pt
Minas da Passagem,2389589,atracao-review,paulofzampieri,2020-01-04,2020-01-04,5.0,Experiência única,"Vale a pena conferir o local, muito bem explicado pelas guias do passeio, com destaque a Aira nossa guia. Há um espaço para treinamento de mergulho em caverna. Aconselho chegar por ônibus caso não tenham carro alugado. O preço é um pouco salgado mas vale a pena.","São Caetano do Sul, SP",pt
Minas da Passagem,2389589,atracao-review,Aasmann,2020-01-04,2020-01-04,4.0,"Uma surpresa muito boa, mas da pra melhorar",O local é muito interessante e vale muito a pena conhecer. Não poderia imaginar que a maior mina de ouro aberta ao turismo fica no Brasil. Infelizmente a manutenção dos arredores poderia ser bem melhor. Uma pena que não valorizamos nossos monumentos e locais históricos. Deveria ter mais investimento do governo.,"São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,KaterineFranco89,2020-01-04,2020-01-04,5.0,Aventura e Conhecimento,"Após andar pelas ruas históricas de Mariana, resolvemos conhecer a Mina da Passagem , o valor do ingresso é um pouco salgado R$ 75,00, mas vale cada real.
O passeio é diferente de tudo que já fiz na vida, começando pela descida em um carrinho que era utilizado pelos mineradores.

O valor do ingresso tem desconto para estudantes e professores

A mina fica a 120m de profundidade e é uma experiência muito bacana, além do aprendizado, a guia explica sobre as rochas, curiosidades e como a mina foi construída.","São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,Ramosdouglas,2020-01-04,2019-12-04,2.0,Passeio,"Bom,o lugar é realmente espetacular e deslumbrante como eu esperava.Porem fui atendido pela guia turística Eliade,que se mostrou totalmente despreparada,
Paguei 76 reais em cada ingresso,fui com minha esposa e meus dois filhos, não estou reclamando do valor em si porque o lugar realmente é lindo mas acho um absurdo pagar esse valor para ter somente 13 min de visita e a guia quase nem sequer abrir a boca,chegamos no lago que achei uma das partes mais interessantes da mina porém nesse momento não ouve muita explicação da guia,saio decepcionado! falou pouco e ainda do pouco que falou pudemos sentir certo um mal hálito na mesma.Era um passeio que tínhamos programado faz tempo porém foi muito rápido e mal explicado,sai de lá indignado e com minha familia decepcionada.",indef,pt
Minas da Passagem,2389589,atracao-review,FS11F,2020-01-04,2019-12-04,4.0,Mina abandonada,"Antiga mina de ouro explorada por portugueses, ingleses e particulares. Hoje serve como ponto turístico, aonde você desce com antigos carrinhos que carregavam o metal até a parte subterrânea. Lá pode caminhar por parte dos túneis, bem como ver os lagos que foram formados. Passeio interessante, mas bastante caro para o que oferece e pela conservação do entorno, bastante abandonado.","Novo Hamburgo, RS",pt
Minas da Passagem,2389589,atracao-review,OtavioMar,2020-01-04,2020-01-04,5.0,Sensacional!,"Ao chegarmos em Ouro Preto nos ofereceram diversos passeios em mina de ouro na região, entretanto, já tinhamos pesquisado e visto que a única que possuía um transporte no interior das minas nos carrinhos era a da passagem. O valor do ingresso inteiro não é baixo mas valeu cada centavo. Passeio diferente de tudo que já fiz na vida, a mina fica a 120m de profundidade e é uma experiência muito bacana, além do aprendizado!!","São Caetano do Sul, SP",pt
Minas da Passagem,2389589,atracao-review,E3929RSalessandras,2020-01-04,2019-12-04,2.0,"Interessante,porem sem condições mínimas de segurança","O passeio é sem duvida único , mas existem falhas gravíssimas de segurança que deveriam ser reparadas . O cabo de aço que desce o carrinho fica exposto atras de uma cerca de madeira quase podre , que pode se romper a qualquer instante . Não existem escadas de emergência para saída da mina no caso de um acidente lá em baixo . As pessoas ficam na fila expostas ao sol,escaldante , sem um toldo de proteção . Poderia enumerar mais umas 10 falhas que evidenciamos lá que deveriam ser prontamente corrigidas pelo preço do ingresso que é cobrado . Lamentável",indef,pt
Minas da Passagem,2389589,atracao-review,ayrNeto,2019-12-04,2020-01-04,4.0,Super interessante ,"Desce de carrinho 365 metros , muito legal o sistema e se conheça apenas um pedaço da maior minha do mundo visitável, tem o mergulho nas partes submersas e um córrego que passa em cima e escorre suas águas na mina, 75 reais adulto o dia que fui e não aceita cartão, só dinheiro.","Ribeirão Preto, SP",pt
Minas da Passagem,2389589,atracao-review,josefredericoln,2019-12-04,2019-12-04,3.0,"Legal, mas não aceita cartão ","A visita é interessante - o carrinho leva a centenas de metros subterrâneos e o lago é bonito. Tem um pouco de história (nada tão profundo). Porém o lugar não aceita cartão - pra mim, uma grande falha pra uma atração que quer ser turística.","Goiânia, GO",pt
Minas da Passagem,2389589,atracao-review,nancyo385,2019-12-04,2019-12-04,5.0,Imperdível,"Para quem ama um passeio diferente, esse é imperdível. Desde a descida de 365 metros em um trenzinho estilo Indiana Jones até a detalhada explicação histórica e geográfica da simpática guia Helô, tudo é surpreendente. A entrada custa 96 reais, mas vale a pena procurar uma agência de viagens pois, em conjunto com outros passeios, o valor pode sair pela metade.",indef,pt
Minas da Passagem,2389589,atracao-review,lorayneu2018,2019-12-04,2019-12-04,5.0,Bacana demais!,Visita com guia feita num trem q leva a um pouco mais de 300 m de profundidade. Explicação suficiente p esclarecer a história da mineração feita pelos ingleses. Tem lugar para um banho. Mergulhadores profissionais podem fazer mergulhos técnicos c estrutura. Local gostoso de visitar.,"Presidente Prudente, SP",pt
Minas da Passagem,2389589,atracao-review,saccoltati,2019-11-04,2019-11-04,5.0,Ótimo Passeio,"Um passeio maravilhoso!!! Fomos de trem de Ouro Preto a Mariana, conhecemos o centro e após pegamos um ônibus em frente a estação até a Mina... facil de chegar pois os ônibus levam até a frente dela... fomos guiados pela Bruna, que esta de parabéns, muito receptiva e atenciosa. Vale conhecer, porém é importante conhecer também a Mina do Chico Rei, pois foram exploradas de maneiras diferentes mas ambas interessantes.","Santa Maria, RS",pt
Minas da Passagem,2389589,atracao-review,23henriquec,2019-11-04,2019-11-04,4.0,Aventura,Foi um passeio de muita aventura. Recomendo a todos que visitem a mina e desçam no carrinho.bem diferente,"Belo Horizonte, MG",pt
Minas da Passagem,2389589,atracao-review,analuisarossoni,2019-11-04,2018-12-04,5.0,Único,"A mina apesar de pequena é incrível.
A descida pelo carrinho, a mina incrível e ao lago que tem lá embaixo.
O grande destaque fica para os guias, que trazem muitas informações sobre a mineração e os causos engraçadíssimos.
Vale cada centavo.","Mariana, MG",pt
Minas da Passagem,2389589,atracao-review,CarlosYohei,2019-11-04,2019-11-04,5.0,O lugar é muito melhor do que as fotos,"Não é barato, mas vale cada centavo.
Antiga mina de extração de ouro, agora dedicada a passeio turístico e mergulho, foi o grande destaque de meu passeio a Ouro Preto e região.
Amplo estacionamento gratuito no local conta com uma recepção que possui algumas fotos que não vende bem o local. Ingressos comprados (espere pagar por volta de 80 reais) é hora de uma curta caminhada até o lugar onde você embarcará em um carrinho puxado por um cabo de aço ligado a um motor movido a ar comprimido que durará uns 2 minutos - que é a parte mais legal do passeio.
O carrinho parece um pouco inseguro, mas o passeio é bem tranquilo. No fundo da mina a guia explicará toda a história da mina, seus vários donos, como se dava a extração do ouro, os tipos de minerais. Muitas pausas para fotos em ambiente com temperatura constante de 18 graus - se você é friorento, leve um casaco mesmo no verão.
Após o passeio que toma em torno de 30 minutos, voltamos ao carrinho e a superfície onde é demonstrado o processo de separação do ouro usando uma batéia.
Guia super simpática!","São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,j_liamariad2016,2019-11-04,2019-11-04,5.0,IMPERDÍVEL ,"- a maior mina do mundo aberta para visitação, não dá para perder,
- no princípio era uma MINA manual que depois foi transformada em industrial.
- tem um lago cristalino em seu interior,
- apreciar as camadas de minério na rocha é algo impressionante.
- não tem problema para os claustrofóbicos pois ela é bem grande e descemos de carrinho.
- vale muito a pena fazer esse passeio.","Curitiba, PR",pt
Minas da Passagem,2389589,atracao-review,claudioferreira527,2019-11-04,2019-11-04,4.0,Lugar único,"Local impressionante, desde o modo de acesso (carrinho guiado por cabo de aço) até o história contada pela guia. O passeio nos leva a um pequeno espaço na mina, e possibilita uma boa noção de como era o trabalho na mina. O preço poderia ser um pouco mais amigável. Vale a pena pela experiencia unica.","Rio de Janeiro, RJ",pt
Minas da Passagem,2389589,atracao-review,pegasusports,2019-10-04,2019-10-04,3.0,Legal,"Um passeio q vale mais a pena pelo trajeto em si... Bastante legal a descida pelo carrinho, por mais de 300 mts, visualizando as galerias extensas, sendo mais bonito lá em baixo é a lagoa q se formou... Porém achei um valor extremamente elevado, Para um passeio q durou nem meia hora","Juatuba, MG",pt
Minas da Passagem,2389589,atracao-review,PerlaFM,2019-10-04,2019-10-04,5.0,Viagem no tempo,"Uma experiência bem bacana, maior mina de extração de ouro aberta ao público. Foram os ingleses que faziam a exploração de ouro (através de dinamite a extração ). Bem interessante ver a estrutura (váruas colunas). 11 km de extensão. Atualmente o foco da mina é turismo. Uma viagem no tunel do tempo. O passeio tem guia (muito boa)! Pagamos R $ 76,00 por pessoa. Abre na segunda.","São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,CarolPortoManaus,2019-10-04,2019-10-04,4.0,Imperdível ,"Além desta mina, visitamos também a do Veloso na cidade de Ouro Preto mas como essa não há. Você desce 120 m em um trolley puxado por cabo de aço e você pode andar um bocado lá em baixo.","Manaus, AM",pt
Minas da Passagem,2389589,atracao-review,brunnastefanya,2019-10-04,2019-10-04,5.0,Surpreendente!,"O passeio na mina é uma imersão na história de um período importante da região de Mariana. Primeiro a emoção do passeio ao subsolo com o carrinho usado pelos mineradores, depois contemplar as inúmeras galerias pelo caminho, depois percorrer alguns corredores a 120m de profundidade da superfície. No fim dos corredores o auge da visita à mina é o maravilhoso lago azul que chega aos incríveis 240m de profundidade.","Mantena, MG",pt
Minas da Passagem,2389589,atracao-review,477thiagos,2019-10-04,2019-10-04,5.0,Vale muito a pena,"Uma mina desativada e com bastante estrutura para receber turistas, com varias galerias, você desce a 315m de profundidade em um carrinho puxado por uma máquina. O valor é bastante salgado, pagamos R$76 em uma promoção, pois o valor normal é R$95, e detalhe, só em dinheiro, então a dica é ligar antes para saber o valor, a mina funciona todos os dias a partir das 9:00-17:00. Vale muito a pena.","Salvador, BA",pt
Minas da Passagem,2389589,atracao-review,MarilaineB8,2019-09-04,2019-09-04,5.0,Interessante ,"A visita a mina foi um turismo interessante e curioso por estar muito distante da minha realidade.
Apesar de ter um pouco de medo de cavernas, o local não me causou esse medo por ser amplo e bem iluminado. O acesso com o carinho dá medo na chegada, pois o ângulo de entrada é bem alto, mas o carrinho desce devagar e é bem tranquilo.
A mina fica 5km distante da cidade de Mariana e o acesso é por uma rodovia. Acabamos optando por pegar a Jardineira, que é uma empresa de city tour, onde iniciamos passando pela parte histórica de Mariana, seguiu para a mina e nos levou para Ouro Preto. Achei uma ótima opção, pois além de ter guia muito atencioso falando sobre Mariana, concedeu um bom desconto para entrada na mina e ainda foi super divertido com o motorista Cabral.","Florianópolis, SC",pt
Minas da Passagem,2389589,atracao-review,Josemtmf,2019-09-04,2019-08-04,5.0,Excelente passeio!!,"Passeio bacana, você desce até a mina, através de um trenó tracionado com uma máquina dos alemães de mais de 100 anos, porém com muita segurança.
Guias muito simpáticos e atenciosos. Sugiro ir em um dia de menos movimento para sobrar atenção a você e seu grupo. Preço justo. Vale a pena.","Belo Horizonte, MG",pt
Minas da Passagem,2389589,atracao-review,ganhadeiro,2019-09-04,2019-09-04,4.0,Aventura inusitada!,"Uma velha máquina a vapor puxa um pequeno trenó sobre trilhos, com um cabo de aço, a velha máquina causa desconfiança ao visitante, mas, acredite ela dá conta do recado. No final há um belo lago e é uma oportunidade ímpar de conhecer as camadas inferiores da terra.","Vassouras, RJ",pt
Minas da Passagem,2389589,atracao-review,MARCIOMARIANOMOREIRA,2019-09-04,2018-10-04,5.0,UMA VIAGEM AO CENTRO DA TERRA,"Esta mina fazia a extração de forma industrial. Assim, para acessar os salões desce 300 metros (se minha memória estiver certa). Vale a pena colocar no roteiro de viagem, principalmente para contrastar com uma mina de extração manual.
na realidade, visitamos em julho de 2019.
Vale a pena! Recomendo!","São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,lucienev2014,2019-09-04,2019-09-04,5.0,Uma experiência diferente,"É um passeio caro, mas justificado pelo custo de manutenção dos equipamentos, prezando pela segurança do local. Recomendo, é muito interessante, com ótima estrutura e diferente das outras minas.",indef,pt
Minas da Passagem,2389589,atracao-review,martinsraphael84,2019-09-04,2019-09-04,4.0,Imperdível para os geólogos e apreciadores da geologia,"Ficando entre Ouro Preto e Mariana, de fácil acesso. Pra quem curte um pouco de história e gosta de geologia, vale muito a pena prestigiar. O preço é um pouco salgado (R$75,00) por pessoa, mas o visual acaba compensando. Os guias, apesar de descreverem as estruturas de maneira básica, são simpáticos e atenciosos. Recomendo a visita. Parte da história brasileira e de Minas Gerais.","Vassouras, RJ",pt
Minas da Passagem,2389589,atracao-review,RicMarinhoSantos,2019-09-04,2019-08-04,5.0,Uma curiosidade tão profunda que merece a descida.,"O local de fácil acesso, fica entre as cidades da Mariana e Ouro Preto. Varias vans fazem o translado, porem caso prefira e esteja de carro, é muito facil chegar. Não é um passeio barato, porém como envolve manutenção e segurança acredito que seja necessario, afinal um cabo ficar subindo e descendo com 14 pessoas varias vezes ao dia tem que estar em otimas condições de manutenção. Ao chegar na recepção do local, que possui um grande estacionamento, voce se dirige ao acesso da mina que fica uns 400 metros da recepção! Não você embarca numa especie de trenzinho improvisado com 14 assentos se não me engano. É meio apertado o espaço, pessoas muito grandes podem se sentir incomodadas com as pernas. Descendo a aventura ja começa ali mesmo, vendo a boca da gruta se aproximando, é alegria e tensão ao mesmo tempo. Achei que seria abafado, ou mesmo sem ar, mas muito pelo contrário, super confortável o clima bem geladinho, parecia que tinha um ar condicionado ligado o tempo todo. Não da pra explicar so vendo o local, mas é impressionante como foram escavando varios quilometros e mantendo a estrutura firme. O passeio é bem seguro. O pé direito, ou seja, a altura da mina é uns 4 metros ou mais ou seja, a menos que a pessoa sofra de claustrofobia, não tem porque se preocupar de ficar num ambiente apertado pois é bem amplo. Possui um lago que mergulhadores profissionais experimentam mergulhos de exploração, mas o banho é proibido, apesar de ser raso na parte visivel das luzes. Como fui de van tivemos um desconto por ser baixa temporada o que acabou compensando bastante. Mas se voce for direto pagaria o equivalente a R$ 78,00 no mes de agosto de 2019. Resumindo, é um passeio que deve sim ser feito, pois ficamos impressionados. Recomendo.","Rio de Janeiro, RJ",pt
Minas da Passagem,2389589,atracao-review,Rosangela360,2019-09-04,2019-08-04,5.0,Interessante,"Passeio maravilhoso, vc desce até a mina com um trenzinho, o conhecimento que o guia passa sobre a história do Brasil, é fantástico ver a terra com suas camadas de diferentes minerais, o lago que tem lá é maravilhoso, água limpinha. Quando vc retorna o guia mostra como extrair o pó do ouro do pó de ferro.","Curitiba, PR",pt
Minas da Passagem,2389589,atracao-review,AliceFeroli,2019-08-04,2019-08-04,5.0,Muito interessante!,Visitei a Mina descendo num carrinho usado desde a época da exploração do Ouro. A visita guiada foi muito rica em detalhes e informações.,"Rio de Janeiro, RJ",pt
Minas da Passagem,2389589,atracao-review,nataliavisi,2019-08-04,2019-08-04,4.0,Muito interessante,"Achei a visita magnífica, só não me agradou o preço 78,00 por pessoa.

O passeio envolve descer de carrinho até as grutas de extração embaixo da terra mesmo, o carrinho a princípio da um medinho porque é aberto e desce uma ladeirinha curta, mas ingrime. Bacana é que a máquina que movimenta o carrinho é da época da exploração inglesa (não lembro a data precisamente).

O mágico é quando a gente desce e vê no caminho(ainda dentro do carrinho) cavernas e mais cavernas a dentro.

Quando chegamos lá embaixo vamos a esquerda e a guia nos explica o período de exploração entre portugueses e ingleses, vemos máquinas de extração antigas que foram deixadas para tras.

Vemos então as rochas, temos uma pequena aula sobre quais rochas que se extrai ouro grafite e afins.

Aprendemos um pouco sobre expressões populares: ouro dos tolos, trabalhador de meia tigela, conto do vigário... Etc..

A gente lá dentro viaja na história mesmo, me senti na época da exploração.

Tem um mergulho para quem curte o esporte:  mergulho em cavernas só pode fazer pessoas com certificado de curso de mergulho, e tem um pedaço com um lago cristalino que dá vontade de nadar.","Vila Velha, ES",pt
Minas da Passagem,2389589,atracao-review,ticianaxavier,2019-08-04,2019-08-04,4.0,Vale conhecer ,"Já havia conhecido a Mina em 2014 e, na época, lembro que foi uma das coisas que mais me encantou, pois a guia falou bastaaaaante e o passeio era bem completo. Mas fui novamente agora e achei bem fraco. Se somar o tempo que a guia falou não deve ter dado nem 5 minutos.

Pelo preço (76 reais - SOMENTE DINHEIRO) eu esperava bem mais da guia.

Porém, mesmo assim, é um passeio interessante pra ser feito. Principalmente para quem está indo de OP pra Mariana, pois fica no caminho.

O interessante dela são três coisas que diferem das demais: 1) desce o equivalente a 40 andares de um prédio através de um “trenzinho” e 2) a mina foi toda trabalhada através dos mineradores e com técnicas com maquinário, ou seja, não foi através de técnicas manuais e nem com trabalho escravo. Portanto, acho que deve ser interessante ir nessa mina é mais em outra com técnicas manuais e através do trabalho escravos, para fazer o comparativo de uma e outra e 3) é o lago azul que tem lá, onde mergulhadores profissionais podem mergulhar entre as galerias","Fortaleza, CE",pt
Minas da Passagem,2389589,atracao-review,caioefamilia,2019-08-04,2019-08-04,4.0,"Vale a visita, principalmente com crianças!","Visita a mina da passagem vale a pena principalmente se for com crianças, elas adoraram a descida e a subida com o carrinho / trenzinho. Lá dentro da mina a visita demorou um pouco pois a guia esperou chegar três turmas para dar início ao circuito.","Araras, SP",pt
Minas da Passagem,2389589,atracao-review,MarceloXT,2019-08-04,2019-08-04,5.0,Surpreendeu!,"Estávamos voltando de Mariana, indo para Ouro Preto, quando vimos a entrada do complexo da Mina da Passagem. Apesar do começo “atrapalhado” pelas atendentes que cobram o ingresso (o que nos fez pensar em virar as costas e ir embora, inclusive), o passeio, no geral, foi muito bom! Seu Antônio, nosso guia, filho de ex-mineiro, soube passar todo seu conhecimento para nós sobre a mina e sobre o processo de garimpo, misturando com muito bom humor alguns provérbios bem típicos aqui do Brasil. A descida para mina, assim como a subida, feita por um carrinho “a lá montanha russa” foi muita divertida! A mina conta, ainda, com escolas para quem mergulha em caverna.","São Bernardo do Campo, São Paulo, Brazil",pt
Minas da Passagem,2389589,atracao-review,alecariuz,2019-08-04,2019-07-04,5.0,Um sonho de lugar,"O preço é muito salgado, mas acabei indo pq imaginei que seria um passeio único e realmente valeu pq o lugar é simplesmente lindo, diferente de qualquer coisa que a gente vê na vida.","Rio de Janeiro, RJ",pt
Minas da Passagem,2389589,atracao-review,adnacampolina,2019-08-04,2019-07-04,4.0,Entrada cara mas vale a pena. Museu lamentável! ,"Incrível como no nosso país, as atrações deveriam ser mais divulgadas, mais bem preservadas e com preço mais acessível. A mina vale super a pena conhecer! Legal descer no trem vagão antigo e por lá andar com guias. Mereceriam os guias terem mais bagagem de informação; o museu do lado de fora está deplorável , estado de conservação péssimo , uma tristeza. A mina é privada e uma pena não melhorarem o museu - se é que pode ser assim ser chamado.","Belo Horizonte, MG",pt
Minas da Passagem,2389589,atracao-review,goulartluciane,2019-07-04,2019-07-04,4.0,Vale a pena conhecer!,"Uma das maiores minas abertas para visitação do mundo! A guia da Mina que nos acompanhou dá uma aula da história do local, o que ajuda muito no melhorentendimento do funcionamento de quando ainda era ativa. Para crianças muito pequenas não sei se é adequado, visitamos com nossa filha de 6 anos que adorou! Após a descida pelos trilhos ainda somos surpreendidos com um belo lago no interior.","São Bernardo do Campo, SP",pt
Minas da Passagem,2389589,atracao-review,VanessaG807,2019-07-04,2019-07-04,3.0,Passeio interessante,"Vale a ida até a mina de passagem. Super antiga, imensa, desce super fundo com o turista através de um carrinho que a criançada vai curtir. Parabéns ao Sr Antonio, funcionário local, que contou um monte de estórias sobre aquele cenário. A outra funcionária era super rude, pude perceber a falta de delicadeza no trato com as pessoas. Tivemos sorte por termos descido com este outro funcionário. Desconto para grupos. Dica: formamos o nosso na porta do local, nos conhecemos na hora e uma das pessoas foi na recepção e negociou o valor de entrada por cabeça. Pegamos ônibus coletivo num ponto de O Preto que nos deixou na mina. A volta foi da mesma forma tranquila.","Santana de Parnaíba, SP",pt
Minas da Passagem,2389589,atracao-review,SabrinaMoehlecke,2019-07-04,2019-07-04,5.0,Ótimo passeio,Visita a uma mina descendo pelo carrinho a 120 m de profundidade. Uma experiência que vale conferir. Várias galerias e um lago que também está aberto para mergulho com cilindro. Não deixe de ir!,indef,pt
Minas da Passagem,2389589,atracao-review,christianof656,2019-07-04,2019-07-04,5.0,Ótimo programa para a família,"Descida e subida são com emoção. A mina é enorme e profunda. Há um grande lago no interior, onde se pratica mergulho em cavernas, e que fica bonito nas fotos de celular. Os guias proporcionam muitas informações interessantes sobre a história da mina, e sobre a tecnologia que foi desenvolvida para a extração do ouro e para a segurança da mina. Pagamento só em dinheiro.","Brasília, DF",pt
Minas da Passagem,2389589,atracao-review,Wilebenau,2019-07-04,2018-12-04,4.0,Assustador e imperdível...,"Não perca esse passeio, é assustador mas imperdível.
Principalmente se você se transportar para o período em que a mina produzia a todovapor...
Logo de cara você vai deparar com um trolei sofisticadíssimo(para os anos 1800) que vai te levar por uns 300m até a profundidade de uns 120m é muito legal e o passeio por dentro da mina também é incrível, da até para mergulhar com cilindro na caverna, mediante agendamento...",indef,pt
Minas da Passagem,2389589,atracao-review,luizarnaldopires,2019-07-04,2019-07-04,3.0,"Interessante, mas muito caro","Lugar com estrutura insuficiente para o preço. Muito caro. E um grupo de umas 20 pessoas ficou embaixo da mina aguardando a guia. Sozinhos. Tem muito a melhorar.
As explicações sobre a mina foram suficientes, mas é um passeio pequeno. Não vale o preço.","Brasília, DF",pt
Minas da Passagem,2389589,atracao-review,alessandroaC104OC,2019-07-04,2019-07-04,5.0,Imperdivel!,"Passeio diferente e muito interessante,guia bem preparada e muito educada (Barbara) a mina é de fácil acesso, possui estacionamento gratuito, infraestrutura boa, porem pagamento apenas em dinheiro, recomendo!!","Divinópolis, MG",pt
Minas da Passagem,2389589,atracao-review,hemaxol,2019-07-04,2019-07-04,3.0,"Para dizer que foi em Mariana, nada mais","Com ingresso para adulto a R$78,00 e R$38,00 para crianças de 6 a 12 anos, somente em dinheiro, você aguarda ao menos um pouco de organização e bom estado da infra estrutura; mas, não vai encontrar isto: o museu estava sujo e com ares de abandonado; o local de aguardo do trenzinho para descer até a mina não tem nenhuma sinalização ou orientador para organizar e explicar sobre a história do local enquanto aguardamos. A descida do trem agrada as crianças, mas para quem tem 1,80m, sente nas cadeiras do meio e atenção com a cabeça para não bater nas pedras durante a descida. Dentro da mina, há guia para cada 16 pessoas, e explicam sobre a exploração do ouro e a formação das rochas; ponto positivo para o passeio. Há uma área para estacionamento gratuito. Há uma atividade para mergulho em cavernas, mas não foi explicado como ter acesso ao serviço.",Estado de São Paulo,pt
Minas da Passagem,2389589,atracao-review,C8588CNcarlas,2019-07-04,2019-07-04,4.0,Muito interessante!,O passeio é simplesmente imperdível. Ali é possível ter uma noção do que ocorreu no ciclo do ouro no Brasil e de como ficou o solo da região após este ciclo. Infelizmente não posso dar 5 estrelas porque a estrutura para a recepção de turistas precisa de maiores cuidados (ex banheiro) especialmente por se tratar de uma empresa privada que gerencia o local.,"São Paulo, SP",pt
Minas da Passagem,2389589,atracao-review,cristianagsa_50,2019-07-04,2019-07-04,5.0,Enorme ,"Adoramos a visita. Guia bem instruída, Ayra nos deu muitas informações legais. É uma mina diferente das outras porque foi toda planejada. Administrada por ingleses com mão de obra escrava. O carrinho de acesso é bem interessante. Dentro dela há tb partes submersas em água onde mergulhadores técnicos fazem treinamento. Dica imperdível. Mas prepare o bolso. 76 reais/ pessoa.","Piracicaba, SP",pt
Minas da Passagem,2389589,atracao-review,EvelinVieira,2019-07-04,2019-07-04,5.0,Amamos ,"Foi o ponto alto da viagem, o passeio agradou a todos do grupo. Curtimos tudo, desde a decida no carinho, como as histórias do guia. Valeu muito a pena o passeio, recomendo a todos que passarem pela região. O problema que depois de passar pela mina da passagem, as outras perderam a graça.","Santo André, SP",pt
