estabelecimento,estabelecimento_id,estabelecimento_tipo,usuario,data_avaliacao,data_visita,nota,titulo,conteudo,origem,idioma
Vila de Biribiri,2390002,atracao-review,MElisa_1971,2016-07-27,2015-08-27,4.0,Uma graça!,Adoramos visitar o parque e almoçar na Vila! A Vila é uma graça. Numa tarde sol é um ótimo programa. Nossos filhos de 10 e 12 até fizeram amizade com outras crianças e acabaram jogando futebol no meio da praça. Visitamos um das cachoeiras também.,"Campinas, SP",pt
Vila de Biribiri,2390002,atracao-review,luizlobato,2016-07-27,2016-07-27,5.0,Vila inspiradora ! ,"Foram boas horas entregues à absoluta contemplação ! As cores ! Ah as cores ! Alguém pintou aquele lugar com aquarela , nada de tons pastéis! O verde do gramado e o azul das janelas são intensos e emolduram o branco das paredes das casas. Hoje ninguém mais mora lá mas, no agito do fim de semana pudemos ver os dois restaurantes cheios mas ... um silêncio absoluto e uma vontade de deitar naqueles bancos simples de madeira depois do almoço indescritível!
Ficamos curiosos com a fábrica abandonada, que está lá , inerte , na mesma calma do lugar !

Saudades daquela Paz !","Serra, ES",pt
Vila de Biribiri,2390002,atracao-review,628carolinal,2016-07-27,2016-07-27,2.0,Almoço no parque do Biribi,"Atendimento péssimo, instalaçoes precárias. Não recomendo, pois a estrada é longa, a vista é muito árida e o que se encontra é um lugar onde cada um se vira para sentar, comer e beber. Falta de infraestrutura e de atendimento para curtir o local, que tem potencial turístico interessante.",indef,pt
Vila de Biribiri,2390002,atracao-review,17leoc,2016-07-27,2016-07-27,5.0,Parque maravilhoso.,"Esse parque é de uma luxuria, uma obra de Deus, lindo, aconchegante, guardas educados, restaurantes lindos.",indef,pt
Vila de Biribiri,2390002,atracao-review,h_ricav2016,2016-07-27,2016-05-27,5.0,Bom lugar!,Simpática Vila de trabalhadores da fábrica de tecelagem. Há dois restaurantes que servem almoço ao ar livre. as mesas ficam embaixo de árvores frondosas. Lugar bom para crianças pequenas também.,"Barbacena, MG",pt
Vila de Biribiri,2390002,atracao-review,geisonm62,2016-07-27,2016-01-27,4.0,Muito interessante ,"Lugar muito lindo e aconchegante, tem ótimas histórias, é um local onde tinha uma fábrica têxtil. Além da paisagem exuberante","Teófilo Otoni, MG",pt
Vila de Biribiri,2390002,atracao-review,beatrizl707,2016-06-27,2016-06-27,3.0,Charmosa,"Interessante imaginar que tem 3 famílias que ainda moram na pacata vila, perto da fábrica. As casinhas brancas e azuis são uma graçinha e a igreja que passa por restauração tb.",indef,pt
Vila de Biribiri,2390002,atracao-review,479lucianea,2016-06-27,2016-06-27,5.0,Tranquilidade,"Lugar delicioso, tranquilidade pura. Antiga vila com restaurantes deliciosos. Muito verde, rodeada de cachoeiras. Lugar muito familiar e lindo. Parece que o tempo parou por lá. As casas estão conservadas e a igreja está sendo reformada.","Sete Lagoas, MG",pt
Vila de Biribiri,2390002,atracao-review,GraceAndrade,2016-06-27,2016-06-27,5.0,Paraíso,"Lugar épico, um verdadeiro paraíso. Só conhecendo para entender... Aos conectados, lá não possui sinal telefônico! Rsrsrsrs.","Montes Claros, MG",pt
Vila de Biribiri,2390002,atracao-review,MarcoQueiroz,2016-06-27,2016-06-27,4.0,A vila fantasma!!,"A vila dava suporte a indústria textil que funcionava ali, com a desativação da indústria a vila ficou vazia. Serve agora de ponto turístico. Está bem preservada e possui alguns restaraurantes que funcionam para atender os turistas que visitam a vila. Recomendo almoçar por lá, é muito bom.","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,ramonmoreiral,2016-06-27,2016-05-27,5.0,Bela vila parada no tempo.,"E uma antiga vila de trabalhadores de uma antiga fabrica de tecido, la parece que o tempo parou. As casa estão bem conservadas e a igreja esta sendo reformada.","Ouro Branco, MG",pt
Vila de Biribiri,2390002,atracao-review,877anapaulam,2016-06-27,2016-02-27,4.0,Pós carnaval,"Lugar muito bonito e preservado, pessoas muito atenciosas e com restaurante de pratos tradicionais e saborosos. A hospedagem dentro da vila tem uma área para churrasco e da vontade de ficar e morar para sempre la...",indef,pt
Vila de Biribiri,2390002,atracao-review,501anaterezat,2016-06-27,2016-06-27,5.0,Um charme de lugar,"Local super agradável, parece uma viagem ao passado! Incrível imaginar como as pessoas viviam num lugar tão lindo e charmoso...uma pena que isso não tenha sido mantido. Mas para apreciar a natureza e se deliciar com uma excelente comida mineira vale a pena demais conhecer! Super recomendo!
Sugestão: curta as cachoeiras do parque e depois faça uma pausa para o almoço na vilazinha!","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,25andref,2016-05-27,2016-05-27,5.0,Muito bacana,"Fica dentro do Parque estadual, numa propriedade privada que pertence a uma tecelagem desativada.
A empresa construiu no passado uma vila, com aquelas casinhas pintadas de branco e azul e até uma igreja católica tradicional, mas que infelizmente está decadente.
Algumas casinhas foram vendidas para terceiros que as reformaram, algumas estão lindas, com seus jardinzinhos.
Carros não circulam na vila e há um grande gramado, quase lembrando o Quadrado de Trancoso.
Há muita água disponível e um rio com praia e água cristalina nos fundos da vila. A cacheira dos Cristais é bem perto, mas a estrada está um tanto erodida.
Há um restaurante a la carte e um self service, que tem ficado mais movimentado. A comidinha mineira é uma delícia, podem comer sem medo.
É um lugar para voltar sempre.",indef,pt
Vila de Biribiri,2390002,atracao-review,itamardjalma,2016-05-27,2016-05-27,5.0,Bibiri - Bão dimais de ir!,"Um lugar imperdível...entre montanhas, com muitas paisagens lindas e cachoeiras, essa vilazinha já abrigou uma grande fábrica, hoje fechada. São aproximados 12 Km de Diamantina, em estrada de terra, na qual você verá paisagens maravilhosas, poderá desfrutar das aguas cristalinas das cachoeiras e degustar uma excelente comida, principalmente o frango com quiabo e ora-pro-nobis!","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,simonedQ5526NF,2016-05-27,2016-05-27,5.0,Local super agradável!,"É um vilarejo. Tem que passar por estrada de terra para chegar até lá, mas vale a pena! Fui na hora do almoço e lá sentamos numas mesas de bar embaixo da sombra das árvores. Cerveja gelada e comida muito saborosa e em conta! Pelo caminho vi que há pequenas cachoeira, mas como estava frio não fui","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,Amhasse,2016-05-27,2015-06-27,5.0,Inesquecível ,"No meio do cerrado encontrar uma vila como esta é inesquecível. Super preservada, de fácil acesso, aconchegante. Super recomendo a visita!!!","Uberlândia, MG",pt
Vila de Biribiri,2390002,atracao-review,Aline_e_Juninho,2016-05-27,2015-06-27,4.0,Bacana,"Após fazermos uma horinha nas cachoeiras, fomos para a Vila do Biribiri almoçar.
Na Vila existem dois lugares para almoçar: Bar e Restaurante do Adilson (Comemos neste. Preços bons, porém não aceita cartão) e outro barzinho do lado que não me lembro o nome(Parece ser bacana também.Preço mair, porém aceita cartão).
As mesas ficam em baixo das árvores, as crianças brincando na grama, abaixo da fábrica tem uma cachoeira para os que querem continuar a curtir uma aguinha. Ambiente muito gostoso, da pra ficar super a vontade.","Ipatinga, MG",pt
Vila de Biribiri,2390002,atracao-review,FabioC474,2016-05-27,2016-05-27,4.0,"Lugar bucólico, tranquilo e agradável","Uma antiga fábrica desativada, que proporciona tranquilidade e beleza natural. Construções antigas, algumas sendo restauradas. Restaurantes no local com comida típica mineira, saborosa a preços razoáveis. Bom para se passar algumas horas.","Catanduva, SP",pt
Vila de Biribiri,2390002,atracao-review,CamilaQuerido,2016-05-27,2016-04-27,5.0,QUE LUGAR MAIS PITORESCO,"Me senti em outro lugar do mundo e em outro século!
É um desses lugares que te transportam para outra vida!
Vale a pena.","Paracatu, MG",pt
Vila de Biribiri,2390002,atracao-review,Auanaelucio,2016-05-27,2016-03-27,4.0,Um cenário de cinema encravado no meio das montanhas!,"A vila de Biribiri é uma antiga colônia de trabalhadores da fábrica (atualmente desativada) que ficava nas terras onde hoje é o parque. Com sua arquitetura preservada serviu de locação para diversos filmes de cinema (como A Hora e a Vez de Augusto Matraga de Vinícius Coimbra). Uma vez visitando o local não se pode perder a mandioca frita e a cerveja estúpidamente gelada do bar do Raimundo Sem Braço, melhor opção do local.",indef,pt
Vila de Biribiri,2390002,atracao-review,ticamachado,2016-04-27,2016-04-27,5.0,Surpresa escondida no Parque,"Não imaginava que a Vila era tão linda! Dá vontade de ficar por lá durante horas... Há bares e restaurante no local, com preço acessível e uma pousada também.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,MonaLizaFerreira,2016-04-27,2016-04-27,4.0,Charme,"Vila charmosa e agradável. É pequena e simples, mas muito aconchegante. Restaurantes baratos e comida simples. Tem belas cachoeiras por perto.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,FlavioHSS,2016-04-27,2016-04-27,5.0,Belo visual e ótima comida,"Estando em Diamantina é uma lugar que não se pode deixar de ir, cachoeiras, um belo visual e ótima comida regional nos 2 bares da vila, vá sem pressa.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,_lucasarocha,2016-04-27,2016-04-27,5.0,Muito top,"lugar muito bom, onde podemos encontrar dois restaurantes, mesas com sombra, otimo chuveirao natural.","Diamantina, MG",pt
Vila de Biribiri,2390002,atracao-review,Thiago_l_silveira,2016-04-27,2015-08-27,5.0,Vila preservada,lugar com uma naturezza encantadora onde é possivel visitar cachoeiras muito preservadas e predios historicos,"Montes Claros, MG",pt
Vila de Biribiri,2390002,atracao-review,naiarasc10,2016-04-27,2015-12-27,3.0,Uma vila abandonada,"Resumo da história de Biribiri: é uma vila abandonada que serviu de residência para antigos operários de uma fábrica. Procuram explorar seu potencial turístico, mas não há infraestrutura. Nos fins de semana é possível encontrar bares e restaurantes abertos por lá, mas não espere nenhum cardápio especial. Durante a semana, acho muito provável que tudo esteja fechado, pois o fluxo turístico é bem menor.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,solange_srocha,2016-03-27,2015-11-27,5.0,Perfeito para passar o dia,"Lugar tranquilo e perfeito para passar o dia. Perto das cachoeiras, tem local apropriado para fazer as refeições e ter um contato com a história da Vila.","São Paulo, Brasil",pt
Vila de Biribiri,2390002,atracao-review,Rodrigoclemente,2016-03-27,2016-03-27,4.0,História e natureza,"Recomendo ir com um guia para não perder nada, as atrações principais são fáceis, mas algumas como as pinturas rupestres se eu estivesse sem guia eu NUNCA teria achado.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,sergiop290,2016-03-27,2016-03-27,3.0,Muito interessante,"O local já foi uma antiga vila de trabalhadores do setor têxtil e hoje abriga uma pousada e alguns restaurantes, além de casas para alugar.
Vale a visita.","Porto Alegre, RS",pt
Vila de Biribiri,2390002,atracao-review,Albano_Machado,2016-03-27,2016-02-27,4.0,Passeio ótimo,"um lugar para recompor as energias, tem muitas cachoeiras e a vila de biribiri conta com diversos restaurantes, um gramado enorme que as crianças adoram","Governador Valadares, MG",pt
Vila de Biribiri,2390002,atracao-review,DrikaE,2016-03-27,2016-02-27,3.0,Lugar bonito,"A partir da entrada do parque do Biribiri fica cerca de 20 km com estrada de chão. A visão da vila do alto é muito bonita (casinhas brancas entre a mata), porém tem aspecto de abandono. A igreja que há na vila está em reforma. Há o rio e uma prainha bem bonitos. Acho que só vale a visita pra dizer que foi ao local.","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,660z_i,2016-02-27,2015-07-27,5.0,Estrada real parte 7,"Esta vila é um show a parte. Fácil de chegar, fica no meio do Parque Estadual de Biribiri. Foi erguida em fins do século 19 em função da Companhia Industrial de Estamparia. Hoje, as instalações da fábrica funcionam como hidroelétrica e dividem a atenção com as belas cachoeiras escondidas nos arredores. Oportunidade para saborear uma deliciosa comida caseira sentado a sombra das árvores.","Santo André, SP",pt
Vila de Biribiri,2390002,atracao-review,F4695RAandreac,2016-02-27,2015-12-27,5.0,Delicioso passeio ,"Lugar lindo, cheio de verde, quedas d'água e aquelas casinhas simples, branquinhas completando o visual!
Ótimo para um almoço com a família! Recomendo o restaurante em que almocei, Raimundo sem braço, conhecido de longa data pelos diamantinenses. Comida farta, saborosa e com bom preço!",indef,pt
Vila de Biribiri,2390002,atracao-review,danielef374,2016-02-27,2016-02-27,5.0,Tranquilidade e Relaxamento,"A Vila de Biribiri é aconchegante. Tudo muito calmo. Conta com uma igreja (que está em reforma), algumas casinhas, os galpões de uma antiga fábrica e 2 restaurantes. Optamos por comer no Bar e Restaurante do Adilson pois a comida era self service (preço em conta, bom custo-benefício, só não gostei da polenta deles, sem gosto nenhum), comida boa de fogão a lenha, algumas cervejas artesanais (bem carinhas por sinal). Neste mesmo restaurante dispõe de um pé de goiaba (quando fui tava cheia de goiabas bem maduras e docinhas).
No campo verde da vila dar pra deitar e relaxar um pouco, ouve-se até o cantar dos pássaros. Tem também um rio onde dar pra banhar, a água é bem fria mas dar pra relaxar, quando fui a correnteza estava forte e deve-se tomar muito cuidado pois um pouco que se ande no rio ele já passa a ficar fundo. Recomendo desfrutar dessa vila tão calma e harmoniosa.","Aracaju, SE",pt
Vila de Biribiri,2390002,atracao-review,H7723HVteresas,2016-02-27,2016-02-27,4.0,lugar bonito e tranquilo,"a vila é linda e super agradável, possui uma pousada e dois restaurantes além de um poço tranquilo e ótimo pra crianças. quanto ao restaurante, almoçamos no bar do adilson e, apesar da comida ser caseira e gostosa, a maioria estava fria ou murcha. alem disso, uma porção de doce de leite que o garçom tinha dito que era dois reais foi cobrada 6, cada. provavelmente não é a melhor escolha, rs. mesmo assim, a vista da fábrica antiga e as casinhas vale a pena.","Jesolo, Itália",pt
Vila de Biribiri,2390002,atracao-review,gleissona2016,2016-02-27,2016-02-27,4.0,Bom pra relaxar após os banhos de cachoeira ,"Esta é a última parada após as cachoeiras. O lugar é uma pequena vila, com poucas casas e dois bares/restaurantes, um gramado bem no centro, bem sossegado e tranquilo para almoçar e tirar um cochilo. Ficamos no primeiro bar (Raimundo sem braço). Serve uma comida mineira de primeira qualidade. Os pratos para duas pessoas servem 3, 4, até mais pessoas e custam em torno de R$100,00. Aceita cartão de crédito e débito, mas é bom levar dinheiro, pois por ser um local mais simples, a Internet pode não estar funcionando e ter que pagar em dinheiro. Recomendo a todos este local.",indef,pt
Vila de Biribiri,2390002,atracao-review,cah_lima88,2016-02-27,2015-11-27,5.0,Lugar tranquilo e comida boa,"A vila estava em reforma quando fomos (novembro/15), mas não havia sujeira de obra no caminho, os restaurantes são muito bons, a comida é maravilhosa e é possível sentar ao ar livre em toda a vila.",indef,pt
Vila de Biribiri,2390002,atracao-review,CEZibordi,2016-02-27,2016-01-27,5.0,Totalmente bucólica,"O lugar é maravilhoso. Totalmente bucólico. Perdido no tempo. Era uma vila onde funcionava uma tecelagem e havia toda infraestrutura para seus empregados (igreja, escola, mercado, alojamentos). Com a desativação da tecelagem o lugar parou no tempo e hoje faz a alegria dos turistas que querem um lugar para descansar bem longe da agitação das cidades. Tb não deixe de experimentar uma das centenas de cachaças aromatizadas do Restaurante Raimundo Sem Braço.","Bovolone, Itália",pt
Vila de Biribiri,2390002,atracao-review,robertomT9069YG,2016-02-27,2016-01-27,5.0,Lugar único !,"Lugar para ficar várias horas, para absorver um pouco da energia do local. Muita tranquilidade. Sentimo-nos transportados ao passado.","Rio de Janeiro, RJ",pt
Vila de Biribiri,2390002,atracao-review,Claricefonseca,2016-02-27,2016-01-27,3.0,Lugar perfeito pra descansar e ver belas paisagens,"Biribiri é uma vila bastante pitoresca que foi construída para moradia de operários de uma fábrica de tecidos, hoje desativada. Por ficar bem próxima de Diamantina, uma opção é passar apenas um dia, mas também é possível se hospedar na pousada de mesmo nome com conforto e ter uma boa noite de descanso. No largo existem dois restaurantes simples, porém muito agradáveis, que servem pratos mineiros bem saborosos e porções, mas não costumam ficar abertos à noite, quando a melhor opção é curtir o agito de Diamantina. Durante o dia, é possível fazer muitos passeios e conhecer belíssimas cachoeiras, Alguns podem ser feitos a pé mesmo e para outros, dá pra chegar bem perto de carro, principalmente para quem vai com idosos e crianças, como eu.",indef,pt
Vila de Biribiri,2390002,atracao-review,luizcaldeirac,2016-02-27,2015-08-27,4.0,vale a pena,"vale a pena dar um pulo na vila, passear um pouco pelos jardins que tem ali, curtir a natureza e depois almoçar em um dos restaurantes que ficam ali..","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,384vania,2016-01-27,2016-01-27,3.0,Um passeio bucólico,"Vale a pena visitar a Vila, mas é um passeio mais rapidinho, já que não guias para contar sua história. Há dois restaurantes lá, comemos no restaurante do Adilson, que é um self-service com balança. Comida honesta, com boa cachaça, e só.","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,WandersonEduardo,2016-01-27,2016-01-27,5.0,Tranquilidade e Natureza,"Vila de Biribiri é um lugar que parou no tempo. Casas muito bem conservadas, ideal para quem busca tranquilidade e contato próximo com a natureza. O local possui um único restaurante que serve uma comida típica mineira, de excelente qualidade. É um passeio imperdível.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,F4203RFalessandros,2016-01-27,2015-12-27,4.0,Vila bucólica,"Uma vila com gramado, arvores, riacho, ducha natural e dois restaurantes. Um lugar bem tranquilo para almoçar.","São Paulo, SP",pt
Vila de Biribiri,2390002,atracao-review,LuDiesel,2016-01-27,2015-12-27,3.0,Interessante,"A vila é mais interessante do que a estrutura em sim, ao meu ver. Fomos ao parque e a vila com o seu Geraldo, ele trabalhou na fábrica e pode nos contar como era de verdade e não somente reproduzir textos projetados para o turismo. O local tem se adaptado para receber o turista.",indef,pt
Vila de Biribiri,2390002,atracao-review,zmg2015,2016-01-27,2015-12-27,4.0,Local agradável e com muito potencial,"A vila está localizada em um vale muito agradável - trata-se de uma antiga tecelagem de propriedade privada, porém dentro do parque. O conjunto está bem preservado, mas carece de restauração e manutenção, mesmo assim vale a pena visitar.","Araras, Brazil",pt
Vila de Biribiri,2390002,atracao-review,867jaimer,2016-01-27,2016-01-27,3.0,Local só para refeição,"Local esta em reforma, uma igreja sendo restaurada, uma industria desativada fechada, o que se faz além das pousadas é refeição, depois de passar pelas cachoeiras.","São Paulo, SP",pt
Vila de Biribiri,2390002,atracao-review,236filipeb,2015-12-27,2015-12-27,5.0,Vila da antiga fábrica,"Vale a pena o passeio! Vila da antiga fábrica de tecidos. Muito bem conservada! Com duas opções de almoço. Após passar pelas cachoeiras, recomendo ir lá almoçar.",indef,pt
Vila de Biribiri,2390002,atracao-review,DavisonPC,2015-12-27,2015-12-27,5.0,Histórica e aconchegante,"Estive em visita para conhecer o local realmente contém muita história e tivemos um atendimento muito bom no bar do Raimundo sem braço.

Não almocei mas comemos um petisco que estava relativamente agradável os preços são interessantes (padrão Diamantina) e principalmente pelo fato de aceitar cartão.

A Igreja da Vila estava em reforma então não pudemos conhecer assim como a antiga fábrica Têxtil que estava totalmente fechada e não pudemos chegar nem perto.

O ambiente é muito agradável...

Recomendo a visita sem dúvidas!","Ipatinga, MG",pt
Vila de Biribiri,2390002,atracao-review,denilsonp687,2015-12-27,2015-12-27,5.0,Lugar fantástico,Fantástico. Vale conhecer e almoçar no Raimundo Sem Braço...lugar de boa preguiça e comida fantástica. Realmente vale a ida !!!,indef,pt
Vila de Biribiri,2390002,atracao-review,AndrezaLopes,2015-12-27,2015-12-27,5.0,Encontro com a natureza,Que lugar incrível! As cachoeiras são ótimas pra banho. O acesso é fácil de carro. Parada obrigatória na vila pra almoçar e descansar.,"Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,marcosmisael,2015-12-27,2015-11-27,5.0,Impressionante,"Fomos muito bem recebido desde a entrada até a vila. Local bucólico, comida boa. é preciso melhorar a questão de banheiros, inclusive para crianças. Falta um playground para entreter a criançada enquanto os pais apreciam a culinária do local.","Conceição do Mato Dentro, Minas Gerais, Brazil",pt
Vila de Biribiri,2390002,atracao-review,tatiana-dias2008,2015-12-27,2015-12-27,4.0,Lugar preservado na história ,"Muito linda a vila, com muita história. A capela estava sendo restaurada. Vale apena visitar e aproveitar o almoço no restaurante típico mineiro do Raimundo sem Braço.","Gramado, RS",pt
Vila de Biribiri,2390002,atracao-review,CleniaFarias,2015-12-27,2015-11-27,3.0,Dispensável,"O lugar é tombado. Há estrutura fraca, mas tem onde almoçar, apesar de os 2 restaurantes serem fracos.","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,Le_Giarola,2015-11-27,2015-04-27,5.0,Pitoresca e Zen,"O passeio a Biribiri deveria ser obrigatório a todos os visitantes de Diamantina. A beleza local, as águas, as construções deixam o local com uma energia tão boa... Existem barzinhos pra se petiscar e tomar uma cervejinha. Banho de cachoeira. O local é bem frequentado e pode-se, até mesmo, recostar à sombra das árvores. Muito lindo. Quero voltar lá numa época de Carnaval que dizem ser demais...","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,Adriano_Pereira,2015-11-27,2015-09-27,5.0,Linda e aconchegante,"A vila é muito linda e aconchegante. Vale muito a pena ir até lá para conhecer. Para mim o melhor passeio de Diamantina.
Sem falar no almoço do Restaurante do Raimundo Sem Braço, que é sensacional. Comida caseira, feita com muito capricho. Tudo que provamos estava excelente. E a cervejinha trincando.","Taubaté, SP",pt
Vila de Biribiri,2390002,atracao-review,Anderson_Chagas2014,2015-11-27,2015-11-27,4.0,Linda e bem cuidada,"Ao chegar na vila vc já se surpreende da estrada ao ver lá embaixo a vila. O local é uma paz só. Ficamos uns 30 minutos, tempo suficiente para fazer umas fotos e deu até para petiscar num dos dois restaurantes que existe. Recomendo.","Recife, Pernambuco, Brazil",pt
Vila de Biribiri,2390002,atracao-review,Betaniaguedes,2015-11-27,2015-05-27,5.0,Relaxante,"Uma pequena Vila encantadora que pertence a Diamantina, carregada de histórias. Na época em que foi abandonada devido ao fim das atividades da fábrica houve murmurinhos que a população foi embora por ser uma cidade mal assombrada, e isso intensificou ainda mais quando se podia entrar nas casas e tudo estava como se realmente os moradores tivessem saído dali as pressas. São muitas histórias que só fazem aumentar o charme dessa vila. É um ótimo lugar pra um passeio e com um ótimo restaurante onde se come da melhor comida mineira, o restaurante de Raimundo sem braço, nome tão excêntrico quanto a vila. Vale muito a pena uma visita.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,josesica,2015-11-27,2015-10-27,3.0,Uma antiga fábrica de tecidos,"Natureza exuberante.
Pena que a água esteja muito baixa nas cachoeiras, devido à estiagem.
Acesso por estrada de terra, preferível 4X4, baixe a pressão dos pneus e ganhe conforto.
Casas e ruínas podem render boas fotos.","São Paulo, SP",pt
Vila de Biribiri,2390002,atracao-review,RCNGT,2015-11-27,2015-11-27,5.0,Ecantandor,"Encantadora Vila do Biribiri. Comida muito boa, lugar tranquilo e com maravilhosa paisagem. Vale a pena. Retornarei com certeza.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,SMarisa52,2015-11-27,2015-10-27,5.0,Lugar pitoresco,"Esta Vila foi construída por uma estamparia que foi desativada há cerca de 45 anos. O prédio da estamparia ainda está no lugar mas o que mais chama atenção são as casas que ficaram onde abrigavam os operários ou pessoas do lugar. Hoje elas pertencem a particulares, possui uma pousada, dois restaurantes e um rio que corta o lugar. É um lugar super tranquilo e fica a 12 km de estrada de terra desde a portaria do parque que tem o mesmo nome: Biribiri","Macaé, RJ",pt
Vila de Biribiri,2390002,atracao-review,Valdir_Jr,2015-10-27,2015-10-27,4.0,Bar do Raiumundo Sem Braço,"Se for até o parque Biribiri não deixe de visitar a Vila de Biribiri; e se for até a Vila eu recomendo o Bar do Raimundo sem Braço, o primeiro da vila, tem um ótimo Tutu mineiro e vários outros pratos deliciosos que podem ser sempre acompanhados com uma cerveja bem gelada.
Outro coisa que diferencia o Bar do Raimundo é a variedade de cachaças aromatizadas de modo caseiro, são mais de 200 tipos de cachaças que podem ser degustadas e adquiridas para consumo próprio; recomendo a cachaça de Rapadura Queimada com Gengibre","São Paulo, SP",pt
Vila de Biribiri,2390002,atracao-review,Pattypatrice,2015-10-27,2015-04-27,4.0,Vale a pena!!,"Após percorrer o Parque de Biribiri, chega-se a vila. É um passeio interessante, uma viagem no tempo! É uma pequena vila ( só vi 1 única rua lá) que possui poucas casas, uma pequena escola e uma igrejinha. O local foi uma antiga fábrica de tecidos, hoje desativada. Tem também um restaurante, em que as mesas são ao ar livre e serve comidas típicas. Um ótimo passeio para se fazer antes ou depois de passear no Parque de Biribiri!","Brasília, DF",pt
Vila de Biribiri,2390002,atracao-review,BelleFernandes,2015-10-27,2015-08-27,5.0,Um passeio imperdível,"Um dos melhores atrativos naturais da região, pois está pertinho da cidade! Dá para ir apenas para almoçar na enigmática vila do Biribiri, ou passar o dia todo conhecendo as cachoeiras! O Parque oferece duas cachoeiras de fácil acesso, e outras um pouco mais distantes.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,Cybele2013,2015-10-27,2015-08-27,4.0,Lindo Local,"A Vila é um lugar muito tranquilo, bucólico, com uma praça central bem arborizada, com algumas opções de restaurantes. Se quiser um local para permanecer e descansar, tem uma pousada bem bacana.",Governador Valadares,pt
Vila de Biribiri,2390002,atracao-review,suzanfenner,2015-10-27,2015-10-27,5.0,Lugar pra relaxar,"A cidade fantasma é linda e muito bem preservada, o riacho que passa ao longo dela é bom convidativo. é Muito Arborizado e sombreado, perfeito para um piquenique e relaxar!","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,belalimaoliveira,2015-10-27,2015-10-27,4.0,Bucólica,"Área muito preservada, com entrada gratuita.
Já abrigou uma fábrica de tecidos e seus moradores (desde o século XIX).
Atualmente conta com alguns moradores e também com restaurantes/bares.
Recomendado pra quem quer conhecer mais da história da região.
ps: Preste atenção na vila desde a descida na estrada. Uma bela visão.","Montes Claros, MG",pt
Vila de Biribiri,2390002,atracao-review,renatav752,2015-10-27,2015-10-27,4.0,Lugar agradável ,"Gostei bastante do vilarejo de Biribiri. Acesso por estrada de terra com alguns buracos. O vilarejo nao comporta um numero mediano de turistas. Fui pela manhã e tive um bom atendimento no restaurante, mas quem foi mais tarde ja teve problemas. Uma pena nao ter parte da fabrica aberta em forma de museu. De toda forma é um ótimo lugar para passar umas horas do dia sentando em uma mesa do bar e apreciar a tranquilidade.","Betim, MG",pt
Vila de Biribiri,2390002,atracao-review,adrianac227,2015-10-27,2015-10-27,4.0,pitoresco,escondida e por isso pitoresca. as lanchonetes do local (2) não são requintadas mas cumprem bem o papel,indef,pt
Vila de Biribiri,2390002,atracao-review,SorayaVS,2015-10-27,2014-11-27,4.0,Um pedacinho de céu dentro de uma vilazinha muito charmosa,"Uma vila charmosa, próxima de Diamantina. A vila foi erguida por causa de uma fábrica de tecidos em 1870, fechada uns anos depois. Atualmente poucas pessoas residem nela, mas há casinhas pra se alugar, cachoeiras próximas e o melhor Frango ao Molho Pardo que eu já comi, no Restaurante em frente à Igreja. Chegue mais cedo pra curtir a vilazinha, tomar um banho, mas não se esqueça de encomendar o frango, além de gostoso é disputado quando o lugar recebe muitos turistas. Volte ao meio-dia e se lambuze.","Belo Horizonte, MG",pt
Vila de Biribiri,2390002,atracao-review,seprorh,2015-10-27,2014-11-27,4.0,Ótimo lugar para um descanso entre os as ladeiras de Diamantina,"Lugar muito agradável para descansar e apreciar as belezas das cachoeiras que ficam próximas do local onde foi uma estamparia e hoje funciona como hidroelétrica.
Na vila fica o bar do João Sem Braço, onde podemos tomar uma cerveja geladíssima e comer uns quitutes mineiros.","Londrina, PR",pt
Vila de Biribiri,2390002,atracao-review,531regianes,2015-10-27,2014-12-27,5.0,cachoeira,"Excelente para relaxar e correr da nossa vida urbana, bem pertinho da cidade de Diamantina que proporciona uma noite super agradável.",indef,pt
